geneid	geneidv3
NCU05303	NCU05303.3
NCU05304	NCU05304.3
NCU05305	NCU05305.3
NCU05306	NCU05306.3
NCU05307	NCU05307.3
NCU05308	NCU05308.3
NCU05309	NCU05309.3
NCU05311	NCU05311.3
NCU05312	NCU05312.3
NCU05313	NCU05313.3
NCU05314	NCU05314.3
NCU05315	NCU05315.3
NCU05316	NCU05316.3
NCU05317	NCU05317.3
NCU05318	NCU05318.3
NCU05319	NCU05319.3
NCU05320	NCU05320.3
NCU05321	NCU05321.3
NCU05338	NCU05338.3
NCU05340	NCU05340.3
NCU05341	NCU05341.3
NCU05342	NCU05342.3
NCU05343	NCU05343.3
NCU05345	NCU05345.3
NCU05346	NCU05346.3
NCU05347	NCU05347.3
NCU05350	NCU05350.3
NCU05351	NCU05351.3
NCU05354	NCU05354.3
NCU05356	NCU05356.3
NCU05358	NCU05358.3
NCU05360	NCU05360.3
NCU05363	NCU05363.3
NCU05364	NCU05364.3
NCU05368	NCU05368.3
NCU05370	NCU05370.3
NCU05373	NCU05373.3
NCU05375	NCU05375.3
NCU05376	NCU05376.3
NCU05377	NCU05377.3
NCU05378	NCU05378.3
NCU05379	NCU05379.3
NCU05381	NCU05381.3
NCU05382	NCU05382.3
NCU05383	NCU05383.3
NCU05384	NCU05384.3
NCU05385	NCU05385.3
NCU05386	NCU05386.3
NCU05387	NCU05387.3
NCU05388	NCU05388.3
NCU05389	NCU05389.3
NCU05390	NCU05390.3
NCU05391	NCU05391.3
NCU05392	NCU05392.3
NCU16534	NCU05392.3
NCU05394	NCU05394.3
NCU05395	NCU05395.3
NCU05400	NCU05400.3
NCU05404	NCU05404.3
NCU05410	NCU05410.3
NCU05411	NCU05411.3
NCU05414	NCU05414.3
NCU05417	NCU05417.3
NCU05418	NCU05418.3
NCU05419	NCU05419.3
NCU05420	NCU05420.3
NCU05421	NCU05421.3
NCU05422	NCU05422.3
NCU05423	NCU05423.3
NCU05425	NCU05425.3
NCU05426	NCU05426.3
NCU05427	NCU05427.3
NCU05429	NCU05429.3
NCU05430	NCU05430.3
NCU05433	NCU05433.3
NCU05435	NCU05435.3
NCU05437	NCU05437.3
NCU05448	NCU05448.3
NCU05452	NCU05452.3
NCU05453	NCU05453.3
NCU05454	NCU05454.3
NCU05457	NCU05457.3
NCU05458	NCU05458.3
NCU05459	NCU05459.3
NCU05460	NCU05460.3
NCU05463	NCU05463.3
NCU05466	NCU05466.3
NCU05467	NCU05467.3
NCU05469	NCU05469.3
NCU05470	NCU05470.3
NCU05472	NCU05472.3
NCU05477	NCU05477.3
NCU05479	NCU05479.3
NCU05480	NCU05480.3
NCU05481	NCU05481.3
NCU05483	NCU05483.3
NCU05485	NCU05485.3
NCU05488	NCU05488.3
NCU05490	NCU05490.3
NCU05491	NCU05491.3
NCU05492	NCU05492.3
NCU05493	NCU05493.3
NCU05494	NCU05494.3
NCU05495	NCU05495.3
NCU05498	NCU05498.3
NCU05499	NCU05499.3
NCU05500	NCU05500.3
NCU05501	NCU05501.3
NCU05502	NCU05502.3
NCU05504	NCU05504.3
NCU05505	NCU05505.3
NCU05506	NCU05506.3
NCU05507	NCU05507.3
NCU05508	NCU05508.3
NCU05510	NCU05510.3
NCU05511	NCU05511.3
NCU05512	NCU05512.3
NCU05513	NCU05513.3
NCU05514	NCU05514.3
NCU05515	NCU05515.3
NCU05516	NCU05516.3
NCU05517	NCU05517.3
NCU05518	NCU05518.3
NCU05519	NCU05519.3
NCU05520	NCU05520.3
NCU05521	NCU05521.3
NCU05522	NCU05522.3
NCU05523	NCU05523.3
NCU05524	NCU05524.3
NCU05525	NCU05525.3
NCU05526	NCU05526.3
NCU05527	NCU05527.3
NCU05528	NCU05528.3
NCU05529	NCU05529.3
NCU05530	NCU05530.3
NCU05531	NCU05531.3
NCU05532	NCU05532.3
NCU05534	NCU05534.3
NCU05535	NCU05535.3
NCU05536	NCU05536.3
NCU05537	NCU05537.3
NCU05538	NCU05538.3
NCU05539	NCU05539.3
NCU05540	NCU05540.3
NCU05541	NCU05541.3
NCU05542	NCU05542.3
NCU05543	NCU05543.3
NCU05544	NCU05544.3
NCU05545	NCU05545.3
NCU05546	NCU05546.3
NCU05547	NCU05547.3
NCU05548	NCU05548.3
NCU05550	NCU05550.3
NCU05551	NCU05551.3
NCU05552	NCU05552.3
NCU05553	NCU05553.3
NCU05554	NCU05554.3
NCU05555	NCU05555.3
NCU05556	NCU05556.3
NCU05557	NCU05557.3
NCU05558	NCU05558.3
NCU05559	NCU05559.3
NCU05560	NCU05560.3
NCU05563	NCU05563.3
NCU05564	NCU05564.3
NCU05565	NCU05565.3
NCU05566	NCU05566.3
NCU05567	NCU05567.3
NCU05568	NCU05568.3
NCU05569	NCU05569.3
NCU05570	NCU05570.3
NCU05571	NCU05571.3
NCU05572	NCU05572.3
NCU05574	NCU05574.3
NCU05575	NCU05575.3
NCU05576	NCU05576.3
NCU05577	NCU05577.3
NCU05578	NCU05578.3
NCU05579	NCU05579.3
NCU05580	NCU05580.3
NCU05581	NCU05581.3
NCU05582	NCU05582.3
NCU05583	NCU05583.3
NCU05584	NCU05584.3
NCU05585	NCU05585.3
NCU05586	NCU05586.3
NCU05587	NCU05587.3
NCU05588	NCU05588.3
NCU05589	NCU05589.3
NCU05591	NCU05591.3
NCU05592	NCU05592.3
NCU05593	NCU05593.3
NCU05594	NCU05594.3
NCU05595	NCU05595.3
NCU05596	NCU05596.3
NCU05597	NCU05597.3
NCU05598	NCU05598.3
NCU05599	NCU05599.3
NCU05600	NCU05600.3
NCU05601	NCU05601.3
NCU05602	NCU05602.3
NCU05603	NCU05603.3
NCU05604	NCU05604.3
NCU05605	NCU05605.3
NCU05606	NCU05606.3
NCU05607	NCU05607.3
NCU05608	NCU05608.3
NCU05609	NCU05609.3
NCU05611	NCU05611.3
NCU05612	NCU05612.3
NCU05613	NCU05613.3
NCU05614	NCU05614.3
NCU05615	NCU05615.3
NCU05616	NCU05616.3
NCU05617	NCU05617.3
NCU05618	NCU05618.3
NCU05619	NCU05619.3
NCU05620	NCU05620.3
NCU05621	NCU05621.3
NCU05622	NCU05622.3
NCU05623	NCU05623.3
NCU05624	NCU05624.3
NCU05625	NCU05625.3
NCU05626	NCU05626.3
NCU05627	NCU05627.3
NCU05628	NCU05628.3
NCU05629	NCU05629.3
NCU05630	NCU05630.3
NCU05631	NCU05631.3
NCU05632	NCU05632.3
NCU05633	NCU05633.3
NCU05634	NCU05634.3
NCU05635	NCU05635.3
NCU05637	NCU05637.3
NCU05638	NCU05638.3
NCU05639	NCU05639.3
NCU05640	NCU05640.3
NCU05641	NCU05641.3
NCU05642	NCU05642.3
NCU05643	NCU05643.3
NCU05644	NCU05644.3
NCU05645	NCU05645.3
NCU05646	NCU05646.3
NCU05647	NCU05647.3
NCU05648	NCU05648.3
NCU05649	NCU05649.3
NCU05650	NCU05650.3
NCU05651	NCU05651.3
NCU05652	NCU05652.3
NCU05653	NCU05653.3
NCU05655	NCU05655.3
NCU05656	NCU05656.3
NCU05657	NCU05657.3
NCU05658	NCU05658.3
NCU05659	NCU05659.3
NCU05660	NCU05660.3
NCU05661	NCU05661.3
NCU05662	NCU05662.3
NCU05663	NCU05663.3
NCU05664	NCU05664.3
NCU05666	NCU05666.3
NCU05667	NCU05667.3
NCU05668	NCU05668.3
NCU05669	NCU05669.3
NCU05672	NCU05672.3
NCU05673	NCU05673.3
NCU05674	NCU05674.3
NCU05675	NCU05675.3
NCU05676	NCU05676.3
NCU05677	NCU05677.3
NCU05678	NCU05678.3
NCU05679	NCU05679.3
NCU05680	NCU05680.3
NCU05681	NCU05681.3
NCU05683	NCU05683.3
NCU05685	NCU05685.3
NCU05686	NCU05686.3
NCU05687	NCU05687.3
NCU05688	NCU05688.3
NCU05689	NCU05689.3
NCU05691	NCU05691.3
NCU05692	NCU05692.3
NCU05693	NCU05693.3
NCU05694	NCU05694.3
NCU05695	NCU05695.3
NCU05697	NCU05697.3
NCU05698	NCU05698.3
NCU05699	NCU05699.3
NCU05700	NCU05700.3
NCU05703	NCU05703.3
NCU05704	NCU05704.3
NCU05705	NCU05705.3
NCU05706	NCU05706.3
NCU05707	NCU05707.3
NCU05708	NCU05708.3
NCU05710	NCU05710.3
NCU05711	NCU05711.3
NCU05712	NCU05712.3
NCU05713	NCU05713.3
NCU05714	NCU05714.3
NCU05715	NCU05715.3
NCU05716	NCU05716.3
NCU05717	NCU05717.3
NCU05718	NCU05718.3
NCU05720	NCU05720.3
NCU05721	NCU05721.3
NCU05722	NCU05722.3
NCU05723	NCU05723.3
NCU05726	NCU05726.3
NCU05728	NCU05728.3
NCU05730	NCU05730.3
NCU05731	NCU05731.3
NCU05732	NCU05732.3
NCU05733	NCU05733.3
NCU05735	NCU05735.3
NCU05742	NCU05742.3
NCU05749	NCU05749.3
NCU05750	NCU05750.3
NCU05751	NCU05751.3
NCU05752	NCU05752.3
NCU05753	NCU05753.3
NCU05754	NCU05754.3
NCU05755	NCU05755.3
NCU05756	NCU05756.3
NCU05757	NCU05757.3
NCU05758	NCU05758.3
NCU05759	NCU05759.3
NCU05760	NCU05760.3
NCU05761	NCU05761.3
NCU05762	NCU05762.3
NCU05763	NCU05763.3
NCU05764	NCU05764.3
NCU17269	NCU05765.3
NCU17271	NCU05765.3
NCU05766	NCU05766.3
NCU05767	NCU05767.3
NCU05768	NCU05768.3
NCU05769	NCU05769.3
NCU05770	NCU05770.3
NCU05771	NCU05771.3
NCU05772	NCU05772.3
NCU05773	NCU05773.3
NCU05774	NCU05774.3
NCU05775	NCU05775.3
NCU05776	NCU05776.3
NCU05777	NCU05777.3
NCU05778	NCU05778.3
NCU05779	NCU05779.3
NCU05780	NCU05780.3
NCU05781	NCU05781.3
NCU05782	NCU05782.3
NCU05783	NCU05783.3
NCU05784	NCU05784.3
NCU05785	NCU05785.3
NCU05786	NCU05786.3
NCU05787	NCU05787.3
NCU05788	NCU05788.3
NCU05789	NCU05789.3
NCU05790	NCU05790.3
NCU05791	NCU05791.3
NCU05794	NCU05794.3
NCU05795	NCU05795.3
NCU05796	NCU05796.3
NCU05797	NCU05797.3
NCU05798	NCU05798.3
NCU05800	NCU05800.3
NCU05801	NCU05801.3
NCU05802	NCU05802.3
NCU05803	NCU05803.3
NCU05804	NCU05804.3
NCU05805	NCU05805.3
NCU05807	NCU05807.3
NCU05808	NCU05808.3
NCU05809	NCU05809.3
NCU05810	NCU05810.3
NCU05811	NCU05811.3
NCU05812	NCU05812.3
NCU05813	NCU05813.3
NCU05814	NCU05814.3
NCU05816	NCU05816.3
NCU05817	NCU05817.3
NCU05818	NCU05818.3
NCU05819	NCU05819.3
NCU05820	NCU05820.3
NCU05821	NCU05821.3
NCU05822	NCU05822.3
NCU05823	NCU05823.3
NCU05824	NCU05824.3
NCU05825	NCU05825.3
NCU05826	NCU05826.3
NCU05827	NCU05827.3
NCU05828	NCU05828.3
NCU05829	NCU05829.3
NCU05830	NCU05830.3
NCU05831	NCU05831.3
NCU05832	NCU05832.3
NCU05833	NCU05833.3
NCU05834	NCU05834.3
NCU05835	NCU05835.3
NCU05836	NCU05836.3
NCU05837	NCU05837.3
NCU05838	NCU05838.3
NCU05839	NCU05839.3
NCU05840	NCU05840.3
NCU05841	NCU05841.3
NCU05842	NCU05842.3
NCU05843	NCU05843.3
NCU05844	NCU05844.3
NCU05846	NCU05846.3
NCU05848	NCU05848.3
NCU05849	NCU05849.3
NCU05850	NCU05850.3
NCU05851	NCU05851.3
NCU05852	NCU05852.3
NCU05853	NCU05853.3
NCU05854	NCU05854.3
NCU05855	NCU05855.3
NCU05856	NCU05856.3
NCU05858	NCU05858.3
NCU05859	NCU05859.3
NCU05860	NCU05860.3
NCU05861	NCU05861.3
NCU05862	NCU05862.3
NCU05863	NCU05863.3
NCU05864	NCU05864.3
NCU05865	NCU05865.3
NCU05866	NCU05866.3
NCU17282	NCU05867.3
NCU17283	NCU05867.3
NCU05869	NCU05869.3
NCU05870	NCU05870.3
NCU05872	NCU05872.3
NCU05873	NCU05873.3
NCU05875	NCU05875.3
NCU05876	NCU05876.3
NCU05877	NCU05877.3
NCU17285	NCU05877.3
NCU05878	NCU05878.3
NCU05880	NCU05880.3
NCU05881	NCU05881.3
NCU05882	NCU05882.3
NCU05884	NCU05884.3
NCU05885	NCU05885.3
NCU05886	NCU05886.3
NCU05887	NCU05887.3
NCU05888	NCU05888.3
NCU05889	NCU05889.3
NCU05890	NCU05890.3
NCU05891	NCU05891.3
NCU05892	NCU05892.3
NCU05893	NCU05893.3
NCU05894	NCU05894.3
NCU05895	NCU05895.3
NCU05896	NCU05896.3
NCU05897	NCU05897.3
NCU05899	NCU05899.3
NCU05900	NCU05900.3
NCU05901	NCU05901.3
NCU05902	NCU05902.3
NCU05903	NCU05903.3
NCU05906	NCU05906.3
NCU05907	NCU05907.3
NCU05908	NCU05908.3
NCU05909	NCU05909.3
NCU05910	NCU05910.3
NCU05911	NCU05911.3
NCU05912	NCU05912.3
NCU05914	NCU05914.3
NCU05915	NCU05915.3
NCU05916	NCU05916.3
NCU05917	NCU05917.3
NCU05918	NCU05918.3
NCU05919	NCU05919.3
NCU05920	NCU05920.3
NCU05921	NCU05921.3
NCU05922	NCU05922.3
NCU05923	NCU05923.3
NCU05924	NCU05924.3
NCU05925	NCU05925.3
NCU05926	NCU05926.3
NCU05927	NCU05927.3
NCU05928	NCU05928.3
NCU05929	NCU05929.3
NCU05931	NCU05931.3
NCU05932	NCU05932.3
NCU05933	NCU05933.3
NCU05934	NCU05934.3
NCU05935	NCU05935.3
NCU05936	NCU05936.3
NCU05937	NCU05937.3
NCU05938	NCU05938.3
NCU05939	NCU05939.3
NCU05940	NCU05940.3
NCU05941	NCU05941.3
NCU05942	NCU05942.3
NCU05943	NCU05943.3
NCU05944	NCU05944.3
NCU05945	NCU05945.3
NCU05946	NCU05946.3
NCU05947	NCU05947.3
NCU05948	NCU05948.3
NCU05949	NCU05949.3
NCU05950	NCU05950.3
NCU05951	NCU05951.3
NCU05952	NCU05952.3
NCU05953	NCU05953.3
NCU05954	NCU05954.3
NCU05955	NCU05955.3
NCU05956	NCU05956.3
NCU05957	NCU05957.3
NCU05958	NCU05958.3
NCU05959	NCU05959.3
NCU05960	NCU05960.3
NCU05961	NCU05961.3
NCU05962	NCU05962.3
NCU05964	NCU05964.3
NCU05965	NCU05965.3
NCU05966	NCU05966.3
NCU05967	NCU05967.3
NCU05968	NCU05968.3
NCU05969	NCU05969.3
NCU05971	NCU05971.3
NCU05972	NCU05972.3
NCU05974	NCU05974.3
NCU05976	NCU05976.3
NCU05977	NCU05977.3
NCU05978	NCU05978.3
NCU05979	NCU05979.3
NCU05980	NCU05980.3
NCU05981	NCU05981.3
NCU05982	NCU05982.3
NCU05983	NCU05983.3
NCU05984	NCU05984.3
NCU05985	NCU05985.3
NCU05986	NCU05986.3
NCU05987	NCU05987.3
NCU05988	NCU05988.3
NCU05989	NCU05989.3
NCU05990	NCU05990.3
NCU05991	NCU05991.3
NCU05992	NCU05992.3
NCU12125	NCU05993.3
NCU12126	NCU05993.3
NCU05994	NCU05994.3
NCU05995	NCU05995.3
NCU05996	NCU05996.3
NCU05998	NCU05998.3
NCU05999	NCU05999.3
NCU06000	NCU06000.3
NCU06001	NCU06001.3
NCU06005	NCU06005.3
NCU06006	NCU06006.3
NCU06007	NCU06007.3
NCU06008	NCU06008.3
NCU06009	NCU06009.3
NCU06010	NCU06010.3
NCU06011	NCU06011.3
NCU06012	NCU06012.3
NCU06013	NCU06013.3
NCU06017	NCU06017.3
NCU06018	NCU06018.3
NCU06019	NCU06019.3
NCU06020	NCU06020.3
NCU06021	NCU06021.3
NCU06022	NCU06022.3
NCU06023	NCU06023.3
NCU06024	NCU06024.3
NCU06025	NCU06025.3
NCU06026	NCU06026.3
NCU06027	NCU06027.3
NCU06028	NCU06028.3
NCU06029	NCU06029.3
NCU06030	NCU06030.3
NCU06031	NCU06031.3
NCU06032	NCU06032.3
NCU06033	NCU06033.3
NCU06034	NCU06034.3
NCU06035	NCU06035.3
NCU06037	NCU06037.3
NCU06038	NCU06038.3
NCU06039	NCU06039.3
NCU06040	NCU06040.3
NCU06041	NCU06041.3
NCU06042	NCU06042.3
NCU06043	NCU06043.3
NCU06045	NCU06045.3
NCU06046	NCU06046.3
NCU06047	NCU06047.3
NCU06048	NCU06048.3
NCU06049	NCU06049.3
NCU06050	NCU06050.3
NCU06051	NCU06051.3
NCU06052	NCU06052.3
NCU06054	NCU06054.3
NCU06055	NCU06055.3
NCU06056	NCU06056.3
NCU06057	NCU06057.3
NCU06058	NCU06058.3
NCU06059	NCU06059.3
NCU06060	NCU06060.3
NCU06061	NCU06061.3
NCU06062	NCU06062.3
NCU06063	NCU06063.3
NCU06064	NCU06064.3
NCU06065	NCU06065.3
NCU06066	NCU06066.3
NCU06067	NCU06067.3
NCU06068	NCU06068.3
NCU06069	NCU06069.3
NCU06070	NCU06070.3
NCU06071	NCU06071.3
NCU06072	NCU06072.3
NCU06073	NCU06073.3
NCU06074	NCU06074.3
NCU06075	NCU06075.3
NCU06076	NCU06076.3
NCU06077	NCU06077.3
NCU06078	NCU06078.3
NCU06079	NCU06079.3
NCU06080	NCU06080.3
NCU06082	NCU06082.3
NCU06083	NCU06083.3
NCU06084	NCU06084.3
NCU06085	NCU06085.3
NCU06086	NCU06086.3
NCU06088	NCU06088.3
NCU06089	NCU06089.3
NCU06090	NCU06090.3
NCU06091	NCU06091.3
NCU06094	NCU06094.3
NCU06095	NCU06095.3
NCU06096	NCU06096.3
NCU06098	NCU06098.3
NCU06099	NCU06099.3
NCU06101	NCU06101.3
NCU06102	NCU06102.3
NCU06104	NCU06104.3
NCU06106	NCU06106.3
NCU06107	NCU06107.3
NCU06108	NCU06108.3
NCU06109	NCU06109.3
NCU06110	NCU06110.3
NCU06111	NCU06111.3
NCU06112	NCU06112.3
NCU06113	NCU06113.3
NCU06114	NCU06114.3
NCU06116	NCU06116.3
NCU06117	NCU06117.3
NCU06118	NCU06118.3
NCU06119	NCU06119.3
NCU06120	NCU06120.3
NCU06121	NCU06121.3
NCU06122	NCU06122.3
NCU06123	NCU06123.3
NCU06124	NCU06124.3
NCU06125	NCU06125.3
NCU06126	NCU06126.3
NCU06127	NCU06127.3
NCU06128	NCU06128.3
NCU06129	NCU06129.3
NCU06130	NCU06130.3
NCU06131	NCU06131.3
NCU06132	NCU06132.3
NCU06133	NCU06133.3
NCU06134	NCU06134.3
NCU06135	NCU06135.3
NCU06136	NCU06136.3
NCU06137	NCU06137.3
NCU06138	NCU06138.3
NCU06139	NCU06139.3
NCU06140	NCU06140.3
NCU06141	NCU06141.3
NCU06142	NCU06142.3
NCU06143	NCU06143.3
NCU06144	NCU06144.3
NCU06145	NCU06145.3
NCU06146	NCU06146.3
NCU06147	NCU06147.3
NCU06148	NCU06148.3
NCU06149	NCU06149.3
NCU06150	NCU06150.3
NCU06152	NCU06152.3
NCU06153	NCU06153.3
NCU06154	NCU06154.3
NCU06155	NCU06155.3
NCU06156	NCU06156.3
NCU06157	NCU06157.3
NCU06159	NCU06159.3
NCU06160	NCU06160.3
NCU06161	NCU06161.3
NCU17202	NCU06162.3
NCU17203	NCU06162.3
NCU06165	NCU06165.3
NCU06166	NCU06166.3
NCU06167	NCU06167.3
NCU06168	NCU06168.3
NCU06169	NCU06169.3
NCU06170	NCU06170.3
NCU06171	NCU06171.3
NCU06173	NCU06173.3
NCU06174	NCU06174.3
NCU06175	NCU06175.3
NCU06176	NCU06176.3
NCU06177	NCU06177.3
NCU06179	NCU06179.3
NCU06180	NCU06180.3
NCU06181	NCU06181.3
NCU06182	NCU06182.3
NCU06183	NCU06183.3
NCU06185	NCU06185.3
NCU06186	NCU06186.3
NCU06187	NCU06187.3
NCU06189	NCU06189.3
NCU06190	NCU06190.3
NCU06191	NCU06191.3
NCU06192	NCU06192.3
NCU06193	NCU06193.3
NCU06194	NCU06194.3
NCU06196	NCU06196.3
NCU06197	NCU06197.3
NCU06198	NCU06198.3
NCU06199	NCU06199.3
NCU06200	NCU06200.3
NCU06201	NCU06201.3
NCU06202	NCU06202.3
NCU06203	NCU06203.3
NCU06204	NCU06204.3
NCU06205	NCU06205.3
NCU06206	NCU06206.3
NCU06207	NCU06207.3
NCU06209	NCU06209.3
NCU06210	NCU06210.3
NCU06211	NCU06211.3
NCU06212	NCU06212.3
NCU06213	NCU06213.3
NCU06214	NCU06214.3
NCU06215	NCU06215.3
NCU06216	NCU06216.3
NCU06217	NCU06217.3
NCU06218	NCU06218.3
NCU06220	NCU06220.3
NCU06221	NCU06221.3
NCU06222	NCU06222.3
NCU06223	NCU06223.3
NCU06224	NCU06224.3
NCU06226	NCU06226.3
NCU06227	NCU06227.3
NCU06228	NCU06228.3
NCU06229	NCU06229.3
NCU06230	NCU06230.3
NCU06231	NCU06231.3
NCU06232	NCU06232.3
NCU06233	NCU06233.3
NCU06234	NCU06234.3
NCU06235	NCU06235.3
NCU06236	NCU06236.3
NCU06237	NCU06237.3
NCU06238	NCU06238.3
NCU06239	NCU06239.3
NCU06240	NCU06240.3
NCU06242	NCU06242.3
NCU06243	NCU06243.3
NCU06244	NCU06244.3
NCU06245	NCU06245.3
NCU06246	NCU06246.3
NCU06247	NCU06247.3
NCU06248	NCU06248.3
NCU06249	NCU06249.3
NCU06250	NCU06250.3
NCU06251	NCU06251.3
NCU06252	NCU06252.3
NCU06253	NCU06253.3
NCU06254	NCU06254.3
NCU06255	NCU06255.3
NCU06256	NCU06256.3
NCU06257	NCU06257.3
NCU06258	NCU06258.3
NCU06259	NCU06259.3
NCU06260	NCU06260.3
NCU06261	NCU06261.3
NCU06262	NCU06262.3
NCU06263	NCU06263.3
NCU06264	NCU06264.3
NCU06265	NCU06265.3
NCU06266	NCU06266.3
NCU06267	NCU06267.3
NCU06268	NCU06268.3
NCU06269	NCU06269.3
NCU06270	NCU06270.3
NCU06271	NCU06271.3
NCU06272	NCU06272.3
NCU06273	NCU06273.3
NCU06275	NCU06275.3
NCU06276	NCU06276.3
NCU06277	NCU06277.3
NCU06278	NCU06278.3
NCU06279	NCU06279.3
NCU06281	NCU06281.3
NCU06284	NCU06284.3
NCU06285	NCU06285.3
NCU06286	NCU06286.3
NCU06287	NCU06287.3
NCU06288	NCU06288.3
NCU06289	NCU06289.3
NCU06290	NCU06290.3
NCU06293	NCU06293.3
NCU06294	NCU06294.3
NCU06296	NCU06296.3
NCU06298	NCU06298.3
NCU06299	NCU06299.3
NCU06300	NCU06300.3
NCU06301	NCU06301.3
NCU06302	NCU06302.3
NCU06303	NCU06303.3
NCU06304	NCU06304.3
NCU06305	NCU06305.3
NCU06306	NCU06306.3
NCU06307	NCU06307.3
NCU06308	NCU06308.3
NCU06309	NCU06309.3
NCU06310	NCU06310.3
NCU06311	NCU06311.3
NCU06312	NCU06312.3
NCU06313	NCU06313.3
NCU06314	NCU06314.3
NCU06315	NCU06315.3
NCU06316	NCU06316.3
NCU06317	NCU06317.3
NCU06318	NCU06318.3
NCU06319	NCU06319.3
NCU06320	NCU06320.3
NCU06321	NCU06321.3
NCU06322	NCU06322.3
NCU06328	NCU06328.3
NCU06329	NCU06329.3
NCU06330	NCU06330.3
NCU06331	NCU06331.3
NCU06332	NCU06332.3
NCU06333	NCU06333.3
NCU06334	NCU06334.3
NCU06335	NCU06335.3
NCU06336	NCU06336.3
NCU06337	NCU06337.3
NCU06338	NCU06338.3
NCU06339	NCU06339.3
NCU06340	NCU06340.3
NCU06341	NCU06341.3
NCU06342	NCU06342.3
NCU06343	NCU06343.3
NCU06344	NCU06344.3
NCU06345	NCU06345.3
NCU06346	NCU06346.3
NCU06347	NCU06347.3
NCU06348	NCU06348.3
NCU06349	NCU06349.3
NCU06350	NCU06350.3
NCU06351	NCU06351.3
NCU06352	NCU06352.3
NCU06353	NCU06353.3
NCU06354	NCU06354.3
NCU06355	NCU06355.3
NCU06358	NCU06358.3
NCU06359	NCU06359.3
NCU06360	NCU06360.3
NCU06361	NCU06361.3
NCU06362	NCU06362.3
NCU06363	NCU06363.3
NCU06364	NCU06364.3
NCU06365	NCU06365.3
NCU06366	NCU06366.3
NCU06367	NCU06367.3
NCU06368	NCU06368.3
NCU06369	NCU06369.3
NCU06370	NCU06370.3
NCU06371	NCU06371.3
NCU06372	NCU06372.3
NCU06373	NCU06373.3
NCU06374	NCU06374.3
NCU06375	NCU06375.3
NCU06376	NCU06376.3
NCU06380	NCU06380.3
NCU06381	NCU06381.3
NCU06382	NCU06382.3
NCU06383	NCU06383.3
NCU06384	NCU06384.3
NCU06385	NCU06385.3
NCU06386	NCU06386.3
NCU06387	NCU06387.3
NCU06390	NCU06390.3
NCU06391	NCU06391.3
NCU06393	NCU06393.3
NCU06394	NCU06394.3
NCU06395	NCU06395.3
NCU06396	NCU06396.3
NCU06397	NCU06397.3
NCU06398	NCU06398.3
NCU06399	NCU06399.3
NCU06400	NCU06400.3
NCU06401	NCU06401.3
NCU06402	NCU06402.3
NCU06403	NCU06403.3
NCU06404	NCU06404.3
NCU06405	NCU06405.3
NCU06406	NCU06406.3
NCU06407	NCU06407.3
NCU06409	NCU06409.3
NCU06410	NCU06410.3
NCU06411	NCU06411.3
NCU06412	NCU06412.3
NCU06413	NCU06413.3
NCU06414	NCU06414.3
NCU06415	NCU06415.3
NCU06416	NCU06416.3
NCU06417	NCU06417.3
NCU06418	NCU06418.3
NCU06419	NCU06419.3
NCU06420	NCU06420.3
NCU06421	NCU06421.3
NCU06422	NCU06422.3
NCU06423	NCU06423.3
NCU06424	NCU06424.3
NCU06425	NCU06425.3
NCU06426	NCU06426.3
NCU06427	NCU06427.3
NCU06428	NCU06428.3
NCU06429	NCU06429.3
NCU06430	NCU06430.3
NCU06431	NCU06431.3
NCU06432	NCU06432.3
NCU06433	NCU06433.3
NCU06434	NCU06434.3
NCU06435	NCU06435.3
NCU06436	NCU06436.3
NCU06437	NCU06437.3
NCU06438	NCU06438.3
NCU06439	NCU06439.3
NCU06440	NCU06440.3
NCU06441	NCU06441.3
NCU06443	NCU06443.3
NCU06444	NCU06444.3
NCU06445	NCU06445.3
NCU06446	NCU06446.3
NCU06447	NCU06447.3
NCU06448	NCU06448.3
NCU06449	NCU06449.3
NCU06450	NCU06450.3
NCU06451	NCU06451.3
NCU06452	NCU06452.3
NCU06453	NCU06453.3
NCU06454	NCU06454.3
NCU06455	NCU06455.3
NCU06457	NCU06457.3
NCU06459	NCU06459.3
NCU06460	NCU06460.3
NCU06461	NCU06461.3
NCU06462	NCU06462.3
NCU06463	NCU06463.3
NCU06464	NCU06464.3
NCU06465	NCU06465.3
NCU06467	NCU06467.3
NCU06468	NCU06468.3
NCU06469	NCU06469.3
NCU06470	NCU06470.3
NCU06471	NCU06471.3
NCU06472	NCU06472.3
NCU06473	NCU06473.3
NCU06474	NCU06474.3
NCU06475	NCU06475.3
NCU06476	NCU06476.3
NCU06478	NCU06478.3
NCU06479	NCU06479.3
NCU06480	NCU06480.3
NCU06481	NCU06481.3
NCU06482	NCU06482.3
NCU06483	NCU06483.3
NCU06484	NCU06484.3
NCU06485	NCU06485.3
NCU06486	NCU06486.3
NCU06487	NCU06487.3
NCU06488	NCU06488.3
NCU06489	NCU06489.3
NCU06490	NCU06490.3
NCU06491	NCU06491.3
NCU06493	NCU06493.3
NCU16638	NCU06494.3
NCU16639	NCU06494.3
NCU06495	NCU06495.3
NCU06496	NCU06496.3
NCU06497	NCU06497.3
NCU06498	NCU06498.3
NCU06499	NCU06499.3
NCU06500	NCU06500.3
NCU06503	NCU06503.3
NCU06504	NCU06504.3
NCU06505	NCU06505.3
NCU06506	NCU06506.3
NCU06507	NCU06507.3
NCU06508	NCU06508.3
NCU06509	NCU06509.3
