geneid	funcatid	gotermid	pubmedid
NCU01001	12.01	 GO:0007046	PMID:15486203
NCU01002	70.09	 GO:0030133	PMID:15486203
NCU01004	01.06	 GO:0006629	PMID:15486203
NCU01004	70.08	 GO:0005794	PMID:15486203
NCU01008	11.02.01	 GO:0009303	PMID:15486203
NCU01008	11.04.01	 GO:0006364	PMID:15486203
NCU01010	14.07.03	 GO:0006468	PMID:15486203
NCU01013	01.07.01	 GO:0051188	PMID:15486203
NCU01021	12.04	 GO:0043037	PMID:15486203
NCU01036	34.01.01.01	 GO:0006875	PMID:15486203
NCU01036	40.01	 GO:0016049	PMID:15486203
NCU01045	01.03.16.01	 GO:0006401	PMID:15486203
NCU01047	42.01	 GO:0007047	PMID:15486203
NCU01050	01.05.02.07	 GO:0009313	PMID:15486203
NCU01059	01.05	 GO:0005975	PMID:15486203
NCU01065	20.01.01.01	 GO:0006812	PMID:15486203
NCU01066	01.01	 GO:0006520	PMID:15486203
NCU01067	11.02.03.04	 GO:0045449	PMID:15486203
NCU01070	12.04	 GO:0043037	PMID:15486203
NCU01072	01.20.01.09	 GO:0030648	PMID:15486203
NCU01078	02.13	 GO:0045333	PMID:15486203
NCU01080	01.05	 GO:0005975	PMID:15486203
NCU01083	01.01.05.01.01	 GO:0006596	PMID:15486203
NCU01085	70.01	 GO:0005618	PMID:15486203
NCU01086	01.01.09.04.01	 GO:0009094	PMID:15486203
NCU01086	01.01.09.04.02	 GO:0006559	PMID:15486203
NCU01090	14.13	 GO:0030163	PMID:15486203
NCU01092	02.16.09	 GO:0019664	PMID:15486203
NCU01094	01.05	 GO:0005975	PMID:15486203
NCU01099	30.01.05.05.01	 GO:0007264	PMID:15486203
NCU01100	02.19	 GO:0006112	PMID:15486203
NCU01100	10.03.01	 GO:0000074	PMID:15486203
NCU01100	10.03.02	 GO:0007126	PMID:15486203
NCU01100	12.07	 GO:0006445	PMID:15486203
NCU01107	01.05	 GO:0005975	PMID:15486203
NCU01107	42.16	 GO:0007005	PMID:15486203
NCU01115	11.02.02	 GO:0009304	PMID:15486203
NCU01115	11.04.02	 GO:0008033	PMID:15486203
NCU01119	01.06	 GO:0006629	PMID:15486203
NCU01132	20.01.03	 GO:0008643	PMID:15486203
NCU01141	01.01	 GO:0006520	PMID:15486203
NCU01141	01.06	 GO:0006629	PMID:15486203
NCU01142	20.01.15	 GO:0006818	PMID:15486203
NCU01142	70.16	 GO:0005739	PMID:15486203
NCU01145	70.10.03	 GO:0005694	PMID:15486203
NCU01146	70.07	 GO:0005783	PMID:15486203
NCU01147	01.20	 GO:0019748	PMID:15486203
NCU01151	14.13	 GO:0030163	PMID:15486203
NCU01151	30.01	 GO:0007242	PMID:15486203
NCU01157	01.20.37.01	 GO:0042964	PMID:15486203
NCU01160	11	 GO:0006350	PMID:15486203
NCU01160	20.01.21	 GO:0050658	PMID:15486203
NCU01160	20.09.01	 GO:0051169	PMID:15486203
NCU01162	70.01	 GO:0005618	PMID:15486203
NCU01165	10.03.01	 GO:0000074	PMID:15486203
NCU01166	16.19.01	 GO:0030551	PMID:15486203
NCU01166	30.01.09.07	 GO:0019933	PMID:15486203
NCU01166	40.01.03	 GO:0051211	PMID:15486203
NCU01169	20.01.15	 GO:0006818	PMID:15486203
NCU01169	70.16	 GO:0005739	PMID:15486203
NCU01171	10.01.03	 GO:0006260	PMID:15486203
NCU01171	10.03.01	 GO:0000074	PMID:15486203
NCU01171	70.10	 GO:0005634	PMID:15486203
NCU01173	01.03.16.01	 GO:0006401	PMID:15486203
NCU01175	01.06.06	 GO:0008299	PMID:15486203
NCU01177	01.01	 GO:0006520	PMID:15486203
NCU01179	20.09.04	 GO:0006839	PMID:15486203
NCU01179	70.16	 GO:0005739	PMID:15486203
NCU01182	10.03.01	 GO:0000074	PMID:15486203
NCU01187	12.07	 GO:0006445	PMID:15486203
NCU01187	14.07.03	 GO:0006468	PMID:15486203
NCU01187	70.03	 GO:0005737	PMID:15486203
NCU01192	10.01.03	 GO:0006260	PMID:15486203
NCU01192	10.01.05.01	 GO:0006281	PMID:15486203
NCU01192	70.10	 GO:0005634	PMID:15486203
NCU01193	01.06	 GO:0006629	PMID:15486203
NCU01195	01.01.03.01.02	 GO:0006543	PMID:15486203
NCU01195	01.01.03.03.02	 GO:0006562	PMID:15486203
NCU01195	01.01.03.05.02	 GO:0006527	PMID:15486203
NCU01195	01.02	 GO:0006807	PMID:15486203
NCU01196	32.01	 GO:0006950	PMID:15486203
NCU01197	10.03.01	 GO:0000074	PMID:15486203
NCU01197	40.01	 GO:0016049	PMID:15486203
NCU01198	11	 GO:0006350	PMID:15486203
NCU01198	20.01.21	 GO:0050658	PMID:15486203
NCU01198	20.09.01	 GO:0051169	PMID:15486203
NCU01199	14.04	 GO:0006605	PMID:15486203
NCU01199	20.09.07	 GO:0016192	PMID:15486203
NCU01199	70.08	 GO:0005794	PMID:15486203
NCU01207	20.01.01.01	 GO:0006812	PMID:15486203
NCU01207	20.03.22	 GO:0042626	PMID:15486203
NCU01207	20.09.13	 GO:0007034	PMID:15486203
NCU01210	01.07.01	 GO:0051188	PMID:15486203
NCU01213	70.16	 GO:0005739	PMID:15486203
NCU01214	01.05	 GO:0005975	PMID:15486203
NCU01214	70.27	 GO:0005576	PMID:15486203
NCU01221	12.01	 GO:0007046	PMID:15486203
NCU01224	14.13	 GO:0030163	PMID:15486203
NCU01225	14.07	 GO:0006464	PMID:15486203
NCU01225	14.13	 GO:0030163	PMID:15486203
NCU01227	02.10	 GO:0006099	PMID:15486203
NCU01229	10.01.09.05	 GO:0006265	PMID:15486203
NCU01234	12.04	 GO:0043037	PMID:15486203
NCU01235	11.02.03	 GO:0009299	PMID:15486203
NCU01235	11.04.03.01	 GO:0008380	PMID:15486203
NCU01238	11.02.03.04	 GO:0045449	PMID:15486203
NCU01241	20.09.04	 GO:0006839	PMID:15486203
NCU01241	70.16	 GO:0005739	PMID:15486203
NCU01242	10.03.01	 GO:0000074	PMID:15486203
NCU01245	11.02.02	 GO:0009304	PMID:15486203
NCU01249	14.04	 GO:0006605	PMID:15486203
NCU01249	20.09.01	 GO:0051169	PMID:15486203
NCU01249	42.10	 GO:0006997	PMID:15486203
NCU01252	11.02.03.04	 GO:0045449	PMID:15486203
NCU01255	70.16	 GO:0005739	PMID:15486203
NCU01257	11.02.01	 GO:0009303	PMID:15486203
NCU01257	11.04.01	 GO:0006364	PMID:15486203
NCU01266	01.06	 GO:0006629	PMID:15486203
NCU01268	14.07.05	 GO:0016579	PMID:15486203
NCU01270	01.01	 GO:0006520	PMID:15486203
NCU01270	01.03.01	 GO:0006163	PMID:15486203
NCU01270	01.03.04	 GO:0006220	PMID:15486203
NCU01271	01.01.05.01.01	 GO:0006596	PMID:15486203
NCU01272	14.13	 GO:0030163	PMID:15486203
NCU01276	14.07.04	 GO:0006473	PMID:15486203
NCU01282	01.05.25	 GO:0043609	PMID:15486203
NCU01282	14.04	 GO:0006605	PMID:15486203
NCU01282	70.22	 GO:0005768	PMID:15486203
NCU01284	14.10	 GO:0006461	PMID:15486203
NCU01284	32.01	 GO:0006950	PMID:15486203
NCU01288	01.01.13	 GO:0006521	PMID:15486203
NCU01288	11.02.03.04	 GO:0045449	PMID:15486203
NCU01288	70.10	 GO:0005634	PMID:15486203
NCU01290	10.03.01	 GO:0000074	PMID:15486203
NCU01290	40.01	 GO:0016049	PMID:15486203
NCU01290	70.10	 GO:0005634	PMID:15486203
NCU01294	14.07	 GO:0006464	PMID:15486203
NCU01294	70.03	 GO:0005737	PMID:15486203
NCU01297	11.02.03.04	 GO:0045449	PMID:15486203
NCU01298	42.01	 GO:0007047	PMID:15486203
NCU01300	01.01.09.07.01	 GO:0000105	PMID:15486203
NCU01305	42.02	 GO:0007009	PMID:15486203
NCU01317	12.01	 GO:0007046	PMID:15486203
NCU01321	11	 GO:0006350	PMID:15486203
NCU01322	11.02.03.01	 GO:0006350	PMID:15486203
NCU01322	70.10	 GO:0005634	PMID:15486203
NCU01323	10.01.05	 GO:0006281	PMID:15486203
NCU01328	02.07	 GO:0006098	PMID:15486203
NCU01331	11.02.03	 GO:0009299	PMID:15486203
NCU01331	11.04.03.01	 GO:0008380	PMID:15486203
NCU01332	20.03.22	 GO:0042626	PMID:15486203
NCU01332	34.01.01.03	 GO:0030641	PMID:15486203
NCU01332	70.25	 GO:0005764	PMID:15486203
NCU01335	10.03.03	 GO:0000910	PMID:15486203
NCU01335	70.10	 GO:0005634	PMID:15486203
NCU01337	01.07.01	 GO:0051188	PMID:15486203
NCU01341	11.02.03	 GO:0009299	PMID:15486203
NCU01341	11.04.03.01	 GO:0008380	PMID:15486203
NCU01353	01.05	 GO:0005975	PMID:15486203
NCU01357	30.01	 GO:0007242	PMID:15486203
NCU01366	14.13	 GO:0030163	PMID:15486203
NCU01367	11.02.01	 GO:0009303	PMID:15486203
NCU01368	14.13	 GO:0030163	PMID:15486203
NCU01370	10.01.03	 GO:0006260	PMID:15486203
NCU01370	34.11.03.07	 GO:0019236	PMID:15486203
NCU01376	01.04	 GO:0006796	PMID:15486203
NCU01376	01.06	 GO:0006629	PMID:15486203
NCU01376	01.07.01	 GO:0051188	PMID:15486203
NCU01377	10.03.01	 GO:0000074	PMID:15486203
NCU01378	01.01	 GO:0006520	PMID:15486203
NCU01388	01.05	 GO:0005975	PMID:15486203
NCU01388	14.07.02	 GO:0006486	PMID:15486203
NCU01388	42.01	 GO:0007047	PMID:15486203
NCU01388	70.08	 GO:0005794	PMID:15486203
NCU01393	01.05	 GO:0005975	PMID:15486203
NCU01393	42.01	 GO:0007047	PMID:15486203
NCU01394	01.05	 GO:0005975	PMID:15486203
NCU01394	70.27	 GO:0005576	PMID:15486203
NCU01399	01.05	 GO:0005975	PMID:15486203
NCU01399	01.06.02.02	 GO:0009247	PMID:15486203
NCU01399	01.06.05	 GO:0006633	PMID:15486203
NCU01402	01.01.09.06.02	 GO:0006569	PMID:15486203
NCU01404	11.04.01	 GO:0006364	PMID:15486203
NCU01408	14.07.03	 GO:0006468	PMID:15486203
NCU01411	20.01.27	 GO:0015893	PMID:15486203
NCU01412	01.01	 GO:0006520	PMID:15486203
NCU01414	10.03.01	 GO:0000074	PMID:15486203
NCU01414	11.02.03.04	 GO:0045449	PMID:15486203
NCU01422	11.02.03.04	 GO:0045449	PMID:15486203
NCU01427	01.06.06	 GO:0008299	PMID:15486203
NCU01433	14.07.03	 GO:0006468	PMID:15486203
NCU01433	30.01	 GO:0007242	PMID:15486203
NCU01438	10.03.03	 GO:0000910	PMID:15486203
NCU01438	14.10	 GO:0006461	PMID:15486203
NCU01438	16.01	 GO:0005515	PMID:15486203
NCU01438	70.10	 GO:0005634	PMID:15486203
NCU01439	01.01.09.01.01	 GO:0006545	PMID:15486203
NCU01439	01.01.09.02.01	 GO:0006564	PMID:15486203
NCU01440	20.09.14	 GO:0030705	PMID:15486203
NCU01440	70.04.03	 GO:0015629	PMID:15486203
NCU01441	01.03.01	 GO:0006163	PMID:15486203
NCU01444	16.19.05	 GO:0005525	PMID:15486203
NCU01444	30.01.05.05	 GO:0007186	PMID:15486203
NCU01446	01.03.04	 GO:0006220	PMID:15486203
NCU01451	70.10	 GO:0005634	PMID:15486203
NCU01455	14.04	 GO:0006605	PMID:15486203
NCU01457	14.13	 GO:0030163	PMID:15486203
NCU01459	11.02.03.04	 GO:0045449	PMID:15486203
NCU01460	10.01.03	 GO:0006260	PMID:15486203
NCU01464	42.01	 GO:0007047	PMID:15486203
NCU01465	20.09.07	 GO:0016192	PMID:15486203
NCU01467	02.13.03	 GO:0009060	PMID:15486203
NCU01467	70.16	 GO:0005739	PMID:15486203
NCU01468	12.04.01	 GO:0006413	PMID:15486203
NCU01468	12.07	 GO:0006445	PMID:15486203
NCU01468	18.02.03	 GO:0005085	PMID:15486203
NCU01469	12.04.01	 GO:0006413	PMID:15486203
NCU01470	14.04	 GO:0006605	PMID:15486203
NCU01470	42.25	 GO:0007033	PMID:15486203
NCU01470	70.25	 GO:0005764	PMID:15486203
NCU01471	01.05.25	 GO:0043609	PMID:15486203
NCU01471	18.02.01.01	 GO:0043085	PMID:15486203
NCU01471	32.01.11	 GO:0042594	PMID:15486203
NCU01471	70.10	 GO:0005634	PMID:15486203
NCU01473	70.16	 GO:0005739	PMID:15486203
NCU01474	70.16	 GO:0005739	PMID:15486203
NCU01479	14.13	 GO:0030163	PMID:15486203
NCU01479	70.16	 GO:0005739	PMID:15486203
NCU01486	10.01.09.05	 GO:0006265	PMID:15486203
NCU01486	11.02.03.01.04	 GO:0006354	PMID:15486203
NCU01486	11.02.03.04	 GO:0045449	PMID:15486203
NCU01486	14.07.04	 GO:0006473	PMID:15486203
NCU01494	20.01.03	 GO:0008643	PMID:15486203
NCU01494	20.09.16	 GO:0046903	PMID:15486203
NCU01498	10.03.01	 GO:0000074	PMID:15486203
NCU01498	10.03.02	 GO:0007126	PMID:15486203
NCU01504	10.03.02	 GO:0007126	PMID:15486203
NCU01509	01.05	 GO:0005975	PMID:15486203
NCU01511	01.02	 GO:0006807	PMID:15486203
NCU01512	12.10	 GO:0004812	PMID:15486203
NCU01512	70.16	 GO:0005739	PMID:15486203
NCU01514	20.01.03	 GO:0008643	PMID:15486203
NCU01514	70.16	 GO:0005739	PMID:15486203
NCU01515	11.02.03	 GO:0009299	PMID:15486203
NCU01516	14.01	 GO:0006457	PMID:15486203
NCU01516	32.01	 GO:0006950	PMID:15486203
NCU01517	01.05.02.07	 GO:0009313	PMID:15486203
NCU01517	01.05.03	 GO:0000272	PMID:15486203
NCU01523	16.19.05	 GO:0005525	PMID:15486203
NCU01523	20.09.07	 GO:0016192	PMID:15486203
NCU01523	30.01	 GO:0007242	PMID:15486203
NCU01528	02.01	 GO:0006096	PMID:15486203
NCU01540	01.04	 GO:0006796	PMID:15486203
NCU01540	20.01.01.07.07	 GO:0006817	PMID:15486203
NCU01540	34.01.03.03	 GO:0030643	PMID:15486203
NCU01545	14.13.04	 GO:0007039	PMID:15486203
NCU01545	20.09.14	 GO:0030705	PMID:15486203
NCU01545	70.03	 GO:0005737	PMID:15486203
NCU01546	01.20.19.01	 GO:0006779	PMID:15486203
NCU01547	14.13	 GO:0030163	PMID:15486203
NCU01547	70.07	 GO:0005783	PMID:15486203
NCU01547	70.10	 GO:0005634	PMID:15486203
NCU01548	14.13	 GO:0030163	PMID:15486203
NCU01549	20.09.07	 GO:0016192	PMID:15486203
NCU01549	20.09.14	 GO:0030705	PMID:15486203
NCU01549	70.08	 GO:0005794	PMID:15486203
NCU01552	12.01	 GO:0007046	PMID:15486203
NCU01552	70.03	 GO:0005737	PMID:15486203
NCU01553	01.07.01	 GO:0051188	PMID:15486203
NCU01553	70.16	 GO:0005739	PMID:15486203
NCU01562	01.05	 GO:0005975	PMID:15486203
NCU01564	70.16	 GO:0005739	PMID:15486203
NCU01564	70.19	 GO:0005777	PMID:15486203
NCU01568	20.09.04	 GO:0006839	PMID:15486203
NCU01571	01.06	 GO:0006629	PMID:15486203
NCU01571	14.07	 GO:0006464	PMID:15486203
NCU01575	14.04	 GO:0006605	PMID:15486203
NCU01575	20.09.07	 GO:0016192	PMID:15486203
NCU01580	11.02.03.01	 GO:0006350	PMID:15486203
NCU01581	10	 GO:0007049	PMID:15486203
NCU01587	70.04	 GO:0005856	PMID:15486203
NCU01591	11	 GO:0006350	PMID:15486203
NCU01592	34.11.03.07	 GO:0019236	PMID:15486203
NCU01593	34.11.03.07	 GO:0019236	PMID:15486203
NCU01595	11.02.01	 GO:0009303	PMID:15486203
NCU01595	11.04.01	 GO:0006364	PMID:15486203
NCU01596	14.13	 GO:0030163	PMID:15486203
NCU01598	01.20.37.05	 GO:0030654	PMID:15486203
NCU01599	11.02.03.04	 GO:0045449	PMID:15486203
NCU01601	11.02.03	 GO:0009299	PMID:15486203
NCU01601	11.04.03	 GO:0006397	PMID:15486203
NCU01605	10.03.01	 GO:0000074	PMID:15486203
NCU01606	02.13	 GO:0045333	PMID:15486203
NCU01611	01.01	 GO:0006520	PMID:15486203
NCU01614	11.02.03	 GO:0009299	PMID:15486203
NCU01614	11.04.03.01	 GO:0008380	PMID:15486203
NCU01629	11.02.03.04	 GO:0045449	PMID:15486203
NCU01632	01.01.09	 GO:0009072	PMID:15486203
NCU01635	11.02.03.04	 GO:0045449	PMID:15486203
NCU01635	70.10.03	 GO:0005694	PMID:15486203
NCU01637	11.02.03	 GO:0009299	PMID:15486203
NCU01637	11.04.03.01	 GO:0008380	PMID:15486203
NCU01638	11.02.03.01	 GO:0006350	PMID:15486203
NCU01638	70.10	 GO:0005634	PMID:15486203
NCU01640	11.02.03.04	 GO:0045449	PMID:15486203
NCU01640	14.13	 GO:0030163	PMID:15486203
NCU01643	01.03.16	 GO:0006308	PMID:15486203
NCU01644	20.09.07	 GO:0016192	PMID:15486203
NCU01644	70.03	 GO:0005737	PMID:15486203
NCU01657	02.13.03	 GO:0009060	PMID:15486203
NCU01657	14.10	 GO:0006461	PMID:15486203
NCU01657	70.16	 GO:0005739	PMID:15486203
NCU01666	01.01	 GO:0006520	PMID:15486203
NCU01666	70.16	 GO:0005739	PMID:15486203
NCU01669	14.07	 GO:0006464	PMID:15486203
NCU01673	34.11.03.07	 GO:0019236	PMID:15486203
NCU01674	20.09.07	 GO:0016192	PMID:15486203
NCU01674	20.09.16	 GO:0046903	PMID:15486203
NCU01674	70.03	 GO:0005737	PMID:15486203
NCU01674	70.09	 GO:0030133	PMID:15486203
NCU01680	20.03.22	 GO:0042626	PMID:15486203
NCU01689	42.16	 GO:0007005	PMID:15486203
NCU01689	70.16	 GO:0005739	PMID:15486203
NCU01692	02.04	 GO:0006097	PMID:15486203
NCU01692	02.10	 GO:0006099	PMID:15486203
NCU01692	70.16	 GO:0005739	PMID:15486203
NCU01701	01.05	 GO:0005975	PMID:15486203
NCU01703	01.05	 GO:0005975	PMID:15486203
NCU01704	01.20	 GO:0019748	PMID:15486203
NCU01704	30.05	 GO:0007166	PMID:15486203
NCU01722	10.01.09.05	 GO:0006265	PMID:15486203
NCU01722	70.10	 GO:0005634	PMID:15486203
NCU01724	20.01.01.01	 GO:0006812	PMID:15486203
NCU01724	34.01.01	 GO:0030003	PMID:15486203
NCU01728	01.05	 GO:0005975	PMID:15486203
NCU01728	01.05.25	 GO:0043609	PMID:15486203
NCU01728	70.03	 GO:0005737	PMID:15486203
NCU01731	34.11.03.07	 GO:0019236	PMID:15486203
NCU01735	32.01	 GO:0006950	PMID:15486203
NCU01738	01.04.04	 GO:0006795	PMID:15486203
NCU01738	11.02.03.04	 GO:0045449	PMID:15486203
NCU01741	20.09.07	 GO:0016192	PMID:15486203
NCU01741	70.08	 GO:0005794	PMID:15486203
NCU01744	01.01.03	 GO:0009064	PMID:15486203
NCU01753	01.01	 GO:0006520	PMID:15486203
NCU01754	02.01	 GO:0006096	PMID:15486203
NCU01754	02.16.01	 GO:0043458	PMID:15486203
NCU01756	10.03.03	 GO:0000910	PMID:15486203
NCU01756	70.04	 GO:0005856	PMID:15486203
NCU01757	01.01.06	 GO:0009066	PMID:15486203
NCU01757	01.02	 GO:0006807	PMID:15486203
NCU01762	11.02.01	 GO:0009303	PMID:15486203
NCU01762	11.04.01	 GO:0006364	PMID:15486203
NCU01763	20.01.13	 GO:0006869	PMID:15486203
NCU01767	10.03.01	 GO:0000074	PMID:15486203
NCU01771	10.01.05	 GO:0006281	PMID:15486203
NCU01772	11.02.02	 GO:0009304	PMID:15486203
NCU01776	12.01	 GO:0007046	PMID:15486203
NCU01776	70.03	 GO:0005737	PMID:15486203
NCU01779	01.02	 GO:0006807	PMID:15486203
NCU01779	34.01.01.01	 GO:0006875	PMID:15486203
NCU01781	70.10	 GO:0005634	PMID:15486203
NCU01782	30.01	 GO:0007242	PMID:15486203
NCU01782	34.11.03.03	 GO:0006935	PMID:15486203
NCU01784	11.02.02	 GO:0009304	PMID:15486203
NCU01784	11.06.02	 GO:0006400	PMID:15486203
NCU01788	01.05	 GO:0005975	PMID:15486203
NCU01788	20.01.03	 GO:0008643	PMID:15486203
NCU01791	14.04	 GO:0006605	PMID:15486203
NCU01791	20.09.13	 GO:0007034	PMID:15486203
NCU01791	70.22	 GO:0005768	PMID:15486203
NCU01792	14.01	 GO:0006457	PMID:15486203
NCU01792	32.01	 GO:0006950	PMID:15486203
NCU01793	11.02.02	 GO:0009304	PMID:15486203
NCU01793	11.04.02	 GO:0008033	PMID:15486203
NCU01793	70.10	 GO:0005634	PMID:15486203
NCU01800	12.01	 GO:0007046	PMID:15486203
NCU01800	70.16	 GO:0005739	PMID:15486203
NCU01803	14.07	 GO:0006464	PMID:15486203
NCU01803	14.13	 GO:0030163	PMID:15486203
NCU01806	11.02.01	 GO:0009303	PMID:15486203
NCU01806	11.04.01	 GO:0006364	PMID:15486203
NCU01808	02.13.03	 GO:0009060	PMID:15486203
NCU01808	20.01.15	 GO:0006818	PMID:15486203
NCU01809	42.19	 GO:0007031	PMID:15486203
NCU01809	70.10	 GO:0005634	PMID:15486203
NCU01810	20.09.04	 GO:0006839	PMID:15486203
NCU01810	70.16	 GO:0005739	PMID:15486203
NCU01815	20.01.15	 GO:0006818	PMID:15486203
NCU01815	70.09	 GO:0030133	PMID:15486203
NCU01816	01.03.01	 GO:0006163	PMID:15486203
NCU01826	20.01.03	 GO:0008643	PMID:15486203
NCU01827	12.01	 GO:0007046	PMID:15486203
NCU01830	01.01.09.01.01	 GO:0006545	PMID:15486203
NCU01830	01.01.09.04.01	 GO:0009094	PMID:15486203
NCU01830	01.01.09.04.02	 GO:0006559	PMID:15486203
NCU01830	01.01.09.05.02	 GO:0006572	PMID:15486203
NCU01831	11.02.03.01	 GO:0006350	PMID:15486203
NCU01833	34.11	 GO:0051606	PMID:15486203
NCU01838	01.02.02.09	 GO:0044270	PMID:15486203
NCU01843	14.01	 GO:0006457	PMID:15486203
NCU01867	01.05.03	 GO:0000272	PMID:15486203
NCU01868	20.01.03	 GO:0008643	PMID:15486203
NCU01883	10	 GO:0007049	PMID:15486203
NCU01883	32.01.11	 GO:0042594	PMID:15486203
NCU01900	01.05.03	 GO:0000272	PMID:15486203
NCU01902	42.01	 GO:0007047	PMID:15486203
NCU01903	01.20.35.01.01	 GO:0042438	PMID:15486203
NCU01905	01.05	 GO:0005975	PMID:15486203
NCU01906	01.05	 GO:0005975	PMID:15486203
NCU01912	01.05	 GO:0005975	PMID:15486203
NCU01912	14.07.02	 GO:0006486	PMID:15486203
NCU01912	42.01	 GO:0007047	PMID:15486203
NCU01912	70.07	 GO:0005783	PMID:15486203
NCU01913	11.04.03.01	 GO:0008380	PMID:15486203
NCU01913	70.10	 GO:0005634	PMID:15486203
NCU01914	14.04	 GO:0006605	PMID:15486203
NCU01914	20.09.13	 GO:0007034	PMID:15486203
NCU01914	70.03	 GO:0005737	PMID:15486203
NCU01916	20.09.04	 GO:0006839	PMID:15486203
NCU01916	70.16	 GO:0005739	PMID:15486203
NCU01918	42.04.03	 GO:0030036	PMID:15486203
NCU01918	70.04	 GO:0005856	PMID:15486203
NCU01936	10.01.05.01	 GO:0006281	PMID:15486203
NCU01940	14.07.03	 GO:0006468	PMID:15486203
NCU01940	30.01	 GO:0007242	PMID:15486203
NCU01940	32.01.03	 GO:0006970	PMID:15486203
NCU01948	70.03	 GO:0005737	PMID:15486203
NCU01949	12.07	 GO:0006445	PMID:15486203
NCU01949	70.03	 GO:0005737	PMID:15486203
NCU01950	11.04.03.01	 GO:0008380	PMID:15486203
NCU01951	10.01.03	 GO:0006260	PMID:15486203
NCU01951	10.01.05.01	 GO:0006281	PMID:15486203
NCU01953	10.03.04.09	 GO:0007097	PMID:15486203
NCU01954	11.04.03.01	 GO:0008380	PMID:15486203
NCU01954	16.01	 GO:0005515	PMID:15486203
NCU01955	14.13.04.02	 GO:0007039	PMID:15486203
NCU01955	20.09.13	 GO:0007034	PMID:15486203
NCU01956	01.03.16.01	 GO:0006401	PMID:15486203
NCU01956	14.10	 GO:0006461	PMID:15486203
NCU01956	34.11.03.07	 GO:0019236	PMID:15486203
NCU01956	42.04	 GO:0007010	PMID:15486203
NCU01958	34.11.03.07	 GO:0019236	PMID:15486203
NCU01960	34.11.03.07	 GO:0019236	PMID:15486203
NCU01962	02.13.03	 GO:0009060	PMID:15486203
NCU01963	10.03.01	 GO:0000074	PMID:15486203
NCU01965	12.10	 GO:0004812	PMID:15486203
NCU01966	12.01	 GO:0007046	PMID:15486203
NCU01979	01.20	 GO:0019748	PMID:15486203
NCU01981	12.04.01	 GO:0006413	PMID:15486203
NCU01985	01.01	 GO:0006520	PMID:15486203
NCU01985	01.02	 GO:0006807	PMID:15486203
NCU01993	01.06	 GO:0006629	PMID:15486203
NCU01998	10.03.03	 GO:0000910	PMID:15486203
NCU01998	20.09.14.02	 GO:0030048	PMID:15486203
NCU02003	12.04	 GO:0043037	PMID:15486203
NCU02004	01.01	 GO:0006520	PMID:15486203
NCU02004	01.02.03.01	 GO:0000103	PMID:15486203
NCU02005	01.01	 GO:0006520	PMID:15486203
NCU02005	01.02	 GO:0006807	PMID:15486203
NCU02009	34.01.01.01	 GO:0006875	PMID:15486203
NCU02010	01.01.11	 GO:0009078	PMID:15486203
NCU02010	70.03	 GO:0005737	PMID:15486203
NCU02010	70.16	 GO:0005739	PMID:15486203
NCU02012	11.02.03	 GO:0009299	PMID:15486203
NCU02017	11.02.03.04	 GO:0045449	PMID:15486203
NCU02027	01.06	 GO:0006629	PMID:15486203
NCU02036	11.02.02	 GO:0009304	PMID:15486203
NCU02036	11.04.02	 GO:0008033	PMID:15486203
NCU02036	70.10	 GO:0005634	PMID:15486203
NCU02042	01.06	 GO:0006629	PMID:15486203
NCU02044	16.19.05	 GO:0005525	PMID:15486203
NCU02044	30.01	 GO:0007242	PMID:15486203
NCU02049	20.09.07	 GO:0016192	PMID:15486203
NCU02051	32.01	 GO:0006950	PMID:15486203
NCU02052	11.02.03.01	 GO:0006350	PMID:15486203
NCU02052	11.02.03.04	 GO:0045449	PMID:15486203
NCU02052	70.10	 GO:0005634	PMID:15486203
NCU02053	10.01.05.01	 GO:0006281	PMID:15486203
NCU02056	01.20	 GO:0019748	PMID:15486203
NCU02056	02.16	 GO:0006113	PMID:15486203
NCU02057	14.07.03	 GO:0006468	PMID:15486203
NCU02057	30.05.01.10	 GO:0000160	PMID:15486203
NCU02059	14.13	 GO:0030163	PMID:15486203
NCU02066	10.01.05.01	 GO:0006281	PMID:15486203
NCU02066	70.10	 GO:0005634	PMID:15486203
NCU02067	42.16	 GO:0007005	PMID:15486203
NCU02067	70.16	 GO:0005739	PMID:15486203
NCU02070	42.19	 GO:0007031	PMID:15486203
NCU02070	70.19	 GO:0005777	PMID:15486203
NCU02074	14.07	 GO:0006464	PMID:15486203
NCU02074	70.07	 GO:0005783	PMID:15486203
NCU02076	12.04.01	 GO:0006413	PMID:15486203
NCU02076	70.03	 GO:0005737	PMID:15486203
NCU02079	10.03.01.02	 GO:0007050	PMID:15486203
NCU02083	01.06	 GO:0006629	PMID:15486203
NCU02083	14.04	 GO:0006605	PMID:15486203
NCU02083	20.09.13	 GO:0007034	PMID:15486203
NCU02083	42.25	 GO:0007033	PMID:15486203
NCU02084	01.01.05.01.01	 GO:0006596	PMID:15486203
NCU02090	01.03.01	 GO:0006163	PMID:15486203
NCU02090	01.03.04	 GO:0006220	PMID:15486203
NCU02094	01.01.13	 GO:0006521	PMID:15486203
NCU02094	11.02.03.04	 GO:0045449	PMID:15486203
NCU02096	01.02	 GO:0006807	PMID:15486203
NCU02096	20.01.15	 GO:0006818	PMID:15486203
NCU02097	01.05	 GO:0005975	PMID:15486203
NCU02098	10.01.05.01	 GO:0006281	PMID:15486203
