geneid	pubmedid	annotationmethod	annotationsource
NCU00379	22345350	Manual	Broad_CAP
NCU00380	19520721	Manual	Broad_CAP
NCU00380	22469835	Manual	Broad_CAP
NCU00382	22001287	Manual	Broad_CAP
NCU00385	20018766	Manual	Broad_CAP
NCU00385	16287898	Manual	Broad_CAP
NCU00385	22462823	Manual	Broad_CAP
NCU00388	19520721	Manual	Broad_CAP
NCU00388	19696111	Manual	Broad_CAP
NCU00389	24037267	Manual	Broad_CAP
NCU00392	19696111	Manual	Broad_CAP
NCU00392	20675579	Manual	Broad_CAP
NCU00395	19696111	Manual	Broad_CAP
NCU00395	22152473	Manual	Broad_CAP
NCU00397	23966547	Manual	Broad_CAP
NCU00397	23125351	Manual	Broad_CAP
NCU00398	19696111	Manual	Broad_CAP
NCU00399	19520721	Manual	Broad_CAP
NCU00399	19555771	Manual	Broad_CAP
NCU00399	19696111	Manual	Broad_CAP
NCU00399	20870880	Manual	Broad_CAP
NCU00399	22152473	Manual	Broad_CAP
NCU00399	22445960	Manual	Broad_CAP
NCU00399	22462823	Manual	Broad_CAP
NCU00399	22469835	Manual	Broad_CAP
NCU00399	22879952	Manual	Broad_CAP
NCU00399	23125351	Manual	Broad_CAP
NCU00399	23733042	Manual	Broad_CAP
NCU00401	20675579	Manual	Broad_CAP
NCU00401	22001288	Manual	Broad_CAP
NCU00401	22445960	Manual	Broad_CAP
NCU00401	22626843	Manual	Broad_CAP
NCU00405	17449655	Manual	Broad_CAP
NCU00405	20018766	Manual	Broad_CAP
NCU00405	19696111	Manual	Broad_CAP
NCU00405	22462823	Manual	Broad_CAP
NCU00405	23935467	Manual	Broad_CAP
NCU00406	18676954	Manual	Broad_CAP
NCU00406	16287898	Manual	Broad_CAP
NCU00406	19696111	Manual	Broad_CAP
NCU00406	20675579	Manual	Broad_CAP
NCU00406	22152473	Manual	Broad_CAP
NCU00407	22152473	Manual	Broad_CAP
NCU00407	22469835	Manual	Broad_CAP
NCU00408	19696111	Manual	Broad_CAP
NCU00408	22445960	Manual	Broad_CAP
NCU00409	144721	Manual	Broad_CAP
NCU00409	5384488	Manual	Broad_CAP
NCU00409	23935467	Manual	Broad_CAP
NCU00410	15007097	Manual	Broad_CAP
NCU00410	16287898	Manual	Broad_CAP
NCU00411	19520721	Manual	Broad_CAP
NCU00411	23125351	Manual	Broad_CAP
NCU00412	19520721	Manual	Broad_CAP
NCU00413	20018766	Manual	Broad_CAP
NCU00413	16287898	Manual	Broad_CAP
NCU00413	19696111	Manual	Broad_CAP
NCU00413	21980519	Manual	Broad_CAP
NCU00413	22462823	Manual	Broad_CAP
NCU00413	23417067	Manual	Broad_CAP
NCU00413	23589521	Manual	Broad_CAP
NCU00413	23733042	Manual	Broad_CAP
NCU00413	24037267	Manual	Broad_CAP
NCU00414	19696111	Manual	Broad_CAP
NCU00414	23589521	Manual	Broad_CAP
NCU00414	24037267	Manual	Broad_CAP
NCU00418	19520721	Manual	Broad_CAP
NCU00418	8343129	Manual	Broad_CAP
NCU00418	16287898	Manual	Broad_CAP
NCU00418	19696111	Manual	Broad_CAP
NCU00418	23589521	Manual	Broad_CAP
NCU00418	23935467	Manual	Broad_CAP
NCU00419	22152473	Manual	Broad_CAP
NCU00420	19520721	Manual	Broad_CAP
NCU00420	19696111	Manual	Broad_CAP
NCU00420	20675579	Manual	Broad_CAP
NCU00420	22462823	Manual	Broad_CAP
NCU00422	19696111	Manual	Broad_CAP
NCU00422	24037267	Manual	Broad_CAP
NCU00424	16287898	Manual	Broad_CAP
NCU00430	19520721	Manual	Broad_CAP
NCU00430	20034585	Manual	Broad_CAP
NCU00430	22345350	Manual	Broad_CAP
NCU00430	24037267	Manual	Broad_CAP
NCU00431	10990453	Manual	Broad_CAP
NCU00431	11266446	Manual	Broad_CAP
NCU00431	11598006	Manual	Broad_CAP
NCU00431	14722057	Manual	Broad_CAP
NCU00431	17660559	Manual	Broad_CAP
NCU00431	7556061	Manual	Broad_CAP
NCU00431	7720701	Manual	Broad_CAP
NCU00431	8348615	Manual	Broad_CAP
NCU00431	8754801	Manual	Broad_CAP
NCU00431	9228044	Manual	Broad_CAP
NCU00431	9535859	Manual	Broad_CAP
NCU00431	9565567	Manual	Broad_CAP
NCU00431	9813001	Manual	Broad_CAP
NCU00431	19696111	Manual	Broad_CAP
NCU00431	20335503	Manual	Broad_CAP
NCU00431	21946565	Manual	Broad_CAP
NCU00431	22462823	Manual	Broad_CAP
NCU00431	23589521	Manual	Broad_CAP
NCU00431	23733042	Manual	Broad_CAP
NCU00431	23940790	Manual	Broad_CAP
NCU00431	24037267	Manual	Broad_CAP
NCU00431	7805891	Manual	Broad_CAP
NCU00431	8477850	Manual	Broad_CAP
NCU00434	19696111	Manual	Broad_CAP
NCU00434	22152473	Manual	Broad_CAP
NCU00434	23396971	Manual	Broad_CAP
NCU00434	23589521	Manual	Broad_CAP
NCU00435	22152473	Manual	Broad_CAP
NCU00435	22462823	Manual	Broad_CAP
NCU00436	19696111	Manual	Broad_CAP
NCU00436	16386436	Manual	Broad_CAP
NCU00436	6163076	Manual	Broad_CAP
NCU00436	6454839	Manual	Broad_CAP
NCU00437	20018766	Manual	Broad_CAP
NCU00437	22469835	Manual	Broad_CAP
NCU00437	23125351	Manual	Broad_CAP
NCU00440	10072319	Manual	Broad_CAP
NCU00440	12455986	Manual	Broad_CAP
NCU00440	12456011	Manual	Broad_CAP
NCU00440	15007097	Manual	Broad_CAP
NCU00440	15082543	Manual	Broad_CAP
NCU00440	15186425	Manual	Broad_CAP
NCU00440	15701799	Manual	Broad_CAP
NCU00440	19696111	Manual	Broad_CAP
NCU00440	9872952	Manual	Broad_CAP
NCU00440	16287898	Manual	Broad_CAP
NCU00440	21750256	Manual	Broad_CAP
NCU00440	22462823	Manual	Broad_CAP
NCU00440	23092920	Manual	Broad_CAP
NCU00440	24037267	Manual	Broad_CAP
NCU00441	22001287	Manual	Broad_CAP
NCU00441	22152473	Manual	Broad_CAP
NCU00442	22345350	Manual	Broad_CAP
NCU00443	19696111	Manual	Broad_CAP
NCU00443	22152473	Manual	Broad_CAP
NCU00443	22626843	Manual	Broad_CAP
NCU00447	23935467	Manual	Broad_CAP
NCU00447	24037267	Manual	Broad_CAP
NCU00448	22345350	Manual	Broad_CAP
NCU00448	22462823	Manual	Broad_CAP
NCU00449	19520721	Manual	Broad_CAP
NCU00449	20018766	Manual	Broad_CAP
NCU00449	19696111	Manual	Broad_CAP
NCU00449	21980519	Manual	Broad_CAP
NCU00449	22345350	Manual	Broad_CAP
NCU00449	22474347	Manual	Broad_CAP
NCU00449	22532664	Manual	Broad_CAP
NCU00449	23766336	Manual	Broad_CAP
NCU00450	22345350	Manual	Broad_CAP
NCU00451	19696111	Manual	Broad_CAP
NCU00451	22001287	Manual	Broad_CAP
NCU00453	20034585	Manual	Broad_CAP
NCU00453	19696111	Manual	Broad_CAP
NCU00454	22152473	Manual	Broad_CAP
NCU00455	22384341	Manual	Broad_CAP
NCU00456	22152473	Manual	Broad_CAP
NCU00456	22469835	Manual	Broad_CAP
NCU00457	19696111	Manual	Broad_CAP
NCU00457	22469835	Manual	Broad_CAP
NCU00457	24037267	Manual	Broad_CAP
NCU00458	22152473	Manual	Broad_CAP
NCU00458	23186325	Manual	Broad_CAP
NCU00459	19696111	Manual	Broad_CAP
NCU00461	19520721	Manual	Broad_CAP
NCU00461	20018766	Manual	Broad_CAP
NCU00461	8398079	Manual	Broad_CAP
NCU00461	1358610	Manual	Broad_CAP
NCU00461	16287898	Manual	Broad_CAP
NCU00461	19696111	Manual	Broad_CAP
NCU00461	22345350	Manual	Broad_CAP
NCU00461	22462823	Manual	Broad_CAP
NCU00461	22590528	Manual	Broad_CAP
NCU00461	23589521	Manual	Broad_CAP
NCU00461	23733042	Manual	Broad_CAP
NCU00461	24037267	Manual	Broad_CAP
NCU00461	2521336	Manual	Broad_CAP
NCU00461	2522094	Manual	Broad_CAP
NCU00461	2944990	Manual	Broad_CAP
NCU00463	22462823	Manual	Broad_CAP
NCU00463	23935467	Manual	Broad_CAP
NCU00464	20018766	Manual	Broad_CAP
NCU00464	19696111	Manual	Broad_CAP
NCU00464	22152473	Manual	Broad_CAP
NCU00464	23125351	Manual	Broad_CAP
NCU00464	23417067	Manual	Broad_CAP
NCU00464	23733042	Manual	Broad_CAP
NCU00464	24037267	Manual	Broad_CAP
NCU00465	19520721	Manual	Broad_CAP
NCU00466	17449655	Manual	Broad_CAP
NCU00466	23935467	Manual	Broad_CAP
NCU00467	21079689	Manual	Broad_CAP
NCU00467	23125351	Manual	Broad_CAP
NCU00467	23173086	Manual	Broad_CAP
NCU00468	17248403	Manual	Broad_CAP
NCU00468	5809710	Manual	Broad_CAP
NCU00468	5367562	Manual	Broad_CAP
NCU00468	5384488	Manual	Broad_CAP
NCU00468	22152473	Manual	Broad_CAP
NCU00468	23935467	Manual	Broad_CAP
NCU00471	20876563	Manual	Broad_CAP
NCU00472	22469835	Manual	Broad_CAP
NCU00472	22626843	Manual	Broad_CAP
NCU00473	22152473	Manual	Broad_CAP
NCU00473	22469835	Manual	Broad_CAP
NCU00473	22879952	Manual	Broad_CAP
NCU00475	12180913	Manual	Broad_CAP
NCU00475	20018766	Manual	Broad_CAP
NCU00475	19696111	Manual	Broad_CAP
NCU00475	22462823	Manual	Broad_CAP
NCU00475	23417067	Manual	Broad_CAP
NCU00475	23733042	Manual	Broad_CAP
NCU00475	24037267	Manual	Broad_CAP
NCU00476	22152473	Manual	Broad_CAP
NCU00477	19520721	Manual	Broad_CAP
NCU00477	22345350	Manual	Broad_CAP
NCU00477	23935534	Manual	Broad_CAP
NCU00477	24037267	Manual	Broad_CAP
NCU00478	15126394	Manual	Broad_CAP
NCU00478	19696111	Manual	Broad_CAP
NCU00478	23092920	Manual	Broad_CAP
NCU00478	23589521	Manual	Broad_CAP
NCU00478	2524423	Manual	Broad_CAP
NCU00478	4281398	Manual	Broad_CAP
NCU00481	20018766	Manual	Broad_CAP
NCU00481	22152473	Manual	Broad_CAP
NCU00483	22152473	Manual	Broad_CAP
NCU00484	19520721	Manual	Broad_CAP
NCU00484	19696111	Manual	Broad_CAP
NCU00484	22152473	Manual	Broad_CAP
NCU00484	23648483	Manual	Broad_CAP
NCU00484	23935467	Manual	Broad_CAP
NCU00485	22001287	Manual	Broad_CAP
NCU00486	19520721	Manual	Broad_CAP
NCU00486	22152473	Manual	Broad_CAP
NCU00486	22462823	Manual	Broad_CAP
NCU00488	16287898	Manual	Broad_CAP
NCU00488	19696111	Manual	Broad_CAP
NCU00488	24028079	Manual	Broad_CAP
NCU00489	12180913	Manual	Broad_CAP
NCU00489	12871904	Manual	Broad_CAP
NCU00489	20018766	Manual	Broad_CAP
NCU00489	16287898	Manual	Broad_CAP
NCU00489	19696111	Manual	Broad_CAP
NCU00489	22462823	Manual	Broad_CAP
NCU00489	23417067	Manual	Broad_CAP
NCU00489	23589521	Manual	Broad_CAP
NCU00489	23733042	Manual	Broad_CAP
NCU00489	24037267	Manual	Broad_CAP
NCU00490	19696111	Manual	Broad_CAP
NCU00493	18676954	Manual	Broad_CAP
NCU00493	19696111	Manual	Broad_CAP
NCU00493	22345350	Manual	Broad_CAP
NCU00496	22474347	Manual	Broad_CAP
NCU00498	7899494	Manual	Broad_CAP
NCU00499	19696111	Manual	Broad_CAP
NCU00499	20876563	Manual	Broad_CAP
NCU00499	21081763	Manual	Broad_CAP
NCU00499	22345350	Manual	Broad_CAP
NCU00499	22462823	Manual	Broad_CAP
NCU00499	22590528	Manual	Broad_CAP
NCU00499	22626843	Manual	Broad_CAP
NCU00499	23589521	Manual	Broad_CAP
NCU00499	23733042	Manual	Broad_CAP
NCU00499	24037267	Manual	Broad_CAP
NCU00499.4	16801547	Manual	Broad_CAP
NCU00499.4	15007097	Manual	Broad_CAP
NCU00499.4	20018766	Manual	Broad_CAP
NCU00502	19520721	Manual	Broad_CAP
NCU00502	20018766	Manual	Broad_CAP
NCU00502	22462823	Manual	Broad_CAP
NCU00504	22152473	Manual	Broad_CAP
NCU00505	19696111	Manual	Broad_CAP
NCU00509	22445960	Manual	Broad_CAP
NCU00509	23733042	Manual	Broad_CAP
NCU00513	19696111	Manual	Broad_CAP
NCU00513	23589521	Manual	Broad_CAP
NCU00515	15802524	Manual	Broad_CAP
NCU00515	22345350	Manual	Broad_CAP
NCU00518	19696111	Manual	Broad_CAP
NCU00518	22001288	Manual	Broad_CAP
NCU00519	12180913	Manual	Broad_CAP
NCU00519	19520721	Manual	Broad_CAP
NCU00519	19696111	Manual	Broad_CAP
NCU00519	23935467	Manual	Broad_CAP
NCU00520	23733042	Manual	Broad_CAP
NCU00520	24037267	Manual	Broad_CAP
NCU00521	22152473	Manual	Broad_CAP
NCU00521	24037267	Manual	Broad_CAP
NCU00522	19696111	Manual	Broad_CAP
NCU00522	23589521	Manual	Broad_CAP
NCU00523	15007097	Manual	Broad_CAP
NCU00525	22469835	Manual	Broad_CAP
NCU00528	19520721	Manual	Broad_CAP
NCU00528	22001288	Manual	Broad_CAP
NCU00536	22152473	Manual	Broad_CAP
NCU00536	22462823	Manual	Broad_CAP
NCU00537	19520721	Manual	Broad_CAP
NCU00537	19696111	Manual	Broad_CAP
NCU00537	22345350	Manual	Broad_CAP
NCU00537	22462823	Manual	Broad_CAP
NCU00538	19520721	Manual	Broad_CAP
NCU00538	19696111	Manual	Broad_CAP
NCU00541	21079689	Manual	Broad_CAP
NCU00542	19696111	Manual	Broad_CAP
NCU00542	23589521	Manual	Broad_CAP
NCU00545	12871904	Manual	Broad_CAP
NCU00547	22469835	Manual	Broad_CAP
NCU00548	19696111	Manual	Broad_CAP
NCU00549	19520721	Manual	Broad_CAP
NCU00549	19696111	Manual	Broad_CAP
NCU00549	20675579	Manual	Broad_CAP
NCU00549	22626843	Manual	Broad_CAP
NCU00550	19520721	Manual	Broad_CAP
NCU00550	22445960	Manual	Broad_CAP
NCU00550	22462823	Manual	Broad_CAP
NCU00551	20728240	Manual	Broad_CAP
NCU00552	11157738	Manual	Broad_CAP
NCU00552	11251826	Manual	Broad_CAP
NCU00552	14625272	Manual	Broad_CAP
NCU00552	1484489	Manual	Broad_CAP
NCU00552	18202366	Manual	Broad_CAP
NCU00552	19139144	Manual	Broad_CAP
NCU00552	19932184	Manual	Broad_CAP
NCU00552	2144293	Manual	Broad_CAP
NCU00552	7604041	Manual	Broad_CAP
NCU00552	8670816	Manual	Broad_CAP
NCU00552	9108272	Manual	Broad_CAP
NCU00552	9126619	Manual	Broad_CAP
NCU00552	9294193	Manual	Broad_CAP
NCU00552	16287898	Manual	Broad_CAP
NCU00552	16663152	Manual	Broad_CAP
NCU00552	20675579	Manual	Broad_CAP
NCU00552	20709620	Manual	Broad_CAP
NCU00552	20716356	Manual	Broad_CAP
NCU00552	21354420	Manual	Broad_CAP
NCU00552	22152473	Manual	Broad_CAP
NCU00552	22448263	Manual	Broad_CAP
NCU00552	22462823	Manual	Broad_CAP
NCU00552	22469835	Manual	Broad_CAP
NCU00552	22626843	Manual	Broad_CAP
NCU00552	22813893	Manual	Broad_CAP
NCU00552	23125351	Manual	Broad_CAP
NCU00552	23733042	Manual	Broad_CAP
NCU00552	23958634	Manual	Broad_CAP
NCU00552	24037267	Manual	Broad_CAP
NCU00553	16287898	Manual	Broad_CAP
NCU00553	22152473	Manual	Broad_CAP
NCU00553	22626843	Manual	Broad_CAP
NCU00554	4383000	Manual	Broad_CAP
NCU00554	17449655	Manual	Broad_CAP
NCU00554	2144609	Manual	Broad_CAP
NCU00554	9348657	Manual	Broad_CAP
NCU00554	20675579	Manual	Broad_CAP
NCU00554	22001287	Manual	Broad_CAP
NCU00554	22152473	Manual	Broad_CAP
NCU00554	22462823	Manual	Broad_CAP
NCU00554	22474347	Manual	Broad_CAP
NCU00554	23733042	Manual	Broad_CAP
NCU00554	23766336	Manual	Broad_CAP
NCU00554	23935467	Manual	Broad_CAP
NCU00554	24037267	Manual	Broad_CAP
NCU00556	24037267	Manual	Broad_CAP
NCU00558	22469835	Manual	Broad_CAP
NCU00559	20018766	Manual	Broad_CAP
NCU00559	22152473	Manual	Broad_CAP
NCU00559	23733042	Manual	Broad_CAP
NCU00560	18769678	Manual	Broad_CAP
NCU00560	22152473	Manual	Broad_CAP
NCU00565	19520721	Manual	Broad_CAP
NCU00565	22462823	Manual	Broad_CAP
NCU00566	19696111	Manual	Broad_CAP
NCU00566	22345350	Manual	Broad_CAP
NCU00566	24037267	Manual	Broad_CAP
NCU00567	161750	Manual	Broad_CAP
NCU00567	20018766	Manual	Broad_CAP
NCU00567	3032945	Manual	Broad_CAP
NCU00567	6245066	Manual	Broad_CAP
NCU00567	7907589	Manual	Broad_CAP
NCU00567	9348657	Manual	Broad_CAP
NCU00567	9525895	Manual	Broad_CAP
NCU00567	16287898	Manual	Broad_CAP
NCU00567	19696111	Manual	Broad_CAP
NCU00567	22001288	Manual	Broad_CAP
NCU00567	22445960	Manual	Broad_CAP
NCU00567	22462823	Manual	Broad_CAP
NCU00567	23589521	Manual	Broad_CAP
NCU00567	23935467	Manual	Broad_CAP
NCU00567	2412092	Manual	Broad_CAP
NCU00567	3012277	Manual	Broad_CAP
NCU00569	22001287	Manual	Broad_CAP
NCU00569	22152473	Manual	Broad_CAP
NCU00570	22773104	Manual	Broad_CAP
NCU00571	19696111	Manual	Broad_CAP
NCU00573	19520721	Manual	Broad_CAP
NCU00573	19696111	Manual	Broad_CAP
NCU00573	23589521	Manual	Broad_CAP
NCU00573	24037267	Manual	Broad_CAP
NCU00575	19520721	Manual	Broad_CAP
NCU00575	22445960	Manual	Broad_CAP
NCU00575	22462823	Manual	Broad_CAP
NCU00575	22474347	Manual	Broad_CAP
NCU00575	22626843	Manual	Broad_CAP
NCU00575	24037267	Manual	Broad_CAP
NCU00576	22445960	Manual	Broad_CAP
NCU00576	22469835	Manual	Broad_CAP
NCU00577	22462823	Manual	Broad_CAP
NCU00579	22001287	Manual	Broad_CAP
NCU00579	22152473	Manual	Broad_CAP
NCU00580	23935467	Manual	Broad_CAP
NCU00582	19932184	Manual	Broad_CAP
NCU00582	19696111	Manual	Broad_CAP
NCU00582	20675579	Manual	Broad_CAP
NCU00582	22152473	Manual	Broad_CAP
NCU00582	23589521	Manual	Broad_CAP
NCU00584	19696111	Manual	Broad_CAP
NCU00584	20675579	Manual	Broad_CAP
NCU00584	22469835	Manual	Broad_CAP
NCU00584	22626843	Manual	Broad_CAP
NCU00584	23966547	Manual	Broad_CAP
NCU00585	11862485	Manual	Broad_CAP
NCU00585	14625272	Manual	Broad_CAP
NCU00585	17676324	Manual	Broad_CAP
NCU00585	18202366	Manual	Broad_CAP
NCU00585	18812228	Manual	Broad_CAP
NCU00585	19262566	Manual	Broad_CAP
NCU00585	9126619	Manual	Broad_CAP
NCU00585	9348657	Manual	Broad_CAP
NCU00585	16663152	Manual	Broad_CAP
NCU00585	19696111	Manual	Broad_CAP
NCU00585	20238262	Manual	Broad_CAP
NCU00585	20675579	Manual	Broad_CAP
NCU00585	20716356	Manual	Broad_CAP
NCU00585	21818281	Manual	Broad_CAP
NCU00585	22345350	Manual	Broad_CAP
NCU00585	22448263	Manual	Broad_CAP
NCU00585	22462823	Manual	Broad_CAP
NCU00585	23893079	Manual	Broad_CAP
NCU00586	20018766	Manual	Broad_CAP
NCU00586	20876563	Manual	Broad_CAP
NCU00586	22879952	Manual	Broad_CAP
NCU00587	12619694	Manual	Broad_CAP
NCU00587	18562669	Manual	Broad_CAP
NCU00587	19011080	Manual	Broad_CAP
NCU00587	19696111	Manual	Broad_CAP
NCU00587	20876563	Manual	Broad_CAP
NCU00587	22087254	Manual	Broad_CAP
NCU00587	22626843	Manual	Broad_CAP
NCU00587	22900028	Manual	Broad_CAP
NCU00587	23733042	Manual	Broad_CAP
NCU00589	19696111	Manual	Broad_CAP
NCU00589	23589521	Manual	Broad_CAP
NCU00589	24037267	Manual	Broad_CAP
NCU00591	20018766	Manual	Broad_CAP
NCU00591	22345350	Manual	Broad_CAP
NCU00591	23733042	Manual	Broad_CAP
NCU00591	23935467	Manual	Broad_CAP
NCU00593	16246019	Manual	Broad_CAP
NCU00593	21079689	Manual	Broad_CAP
NCU00593	22445960	Manual	Broad_CAP
NCU00593	22589747	Manual	Broad_CAP
NCU00593	23173086	Manual	Broad_CAP
NCU00595	22152473	Manual	Broad_CAP
NCU00595	22469835	Manual	Broad_CAP
NCU00596	20675579	Manual	Broad_CAP
NCU00596	22152473	Manual	Broad_CAP
NCU00600	18676954	Manual	Broad_CAP
NCU00600	19696111	Manual	Broad_CAP
NCU00600	22345350	Manual	Broad_CAP
NCU00600	22462823	Manual	Broad_CAP
NCU00602	22469835	Manual	Broad_CAP
NCU00605	22001288	Manual	Broad_CAP
NCU00605	22445960	Manual	Broad_CAP
NCU00606	23733042	Manual	Broad_CAP
NCU00607	20018766	Manual	Broad_CAP
NCU00607	19696111	Manual	Broad_CAP
NCU00607	22462823	Manual	Broad_CAP
NCU00608	21980519	Manual	Broad_CAP
NCU00608	22345350	Manual	Broad_CAP
NCU00611	22001287	Manual	Broad_CAP
NCU00611	22345350	Manual	Broad_CAP
NCU00617	19520721	Manual	Broad_CAP
NCU00618	20018766	Manual	Broad_CAP
NCU00618	16287898	Manual	Broad_CAP
NCU00618	23733042	Manual	Broad_CAP
NCU00618	24037267	Manual	Broad_CAP
NCU00622	18676954	Manual	Broad_CAP
NCU00622	19696111	Manual	Broad_CAP
NCU00622	22626843	Manual	Broad_CAP
NCU00622	22955885	Manual	Broad_CAP
NCU00624	19696111	Manual	Broad_CAP
NCU00627	19696111	Manual	Broad_CAP
NCU00627	20707002	Manual	Broad_CAP
NCU00627	22462823	Manual	Broad_CAP
NCU00627	23589521	Manual	Broad_CAP
NCU00627	24037267	Manual	Broad_CAP
NCU00627.4	19520721	Manual	Broad_CAP
NCU00627.4	20018766	Manual	Broad_CAP
NCU00629	20018766	Manual	Broad_CAP
NCU00629	15522735	Manual	Broad_CAP
NCU00629	22462823	Manual	Broad_CAP
NCU00629	23935467	Manual	Broad_CAP
NCU00629	24037267	Manual	Broad_CAP
NCU00630	19696111	Manual	Broad_CAP
NCU00631	15007097	Manual	Broad_CAP
NCU00631	19696111	Manual	Broad_CAP
NCU00631	20675579	Manual	Broad_CAP
NCU00631	23589521	Manual	Broad_CAP
NCU00632	22152473	Manual	Broad_CAP
NCU00632	22469835	Manual	Broad_CAP
NCU00633	19696111	Manual	Broad_CAP
NCU00633	22462823	Manual	Broad_CAP
NCU00633	22474347	Manual	Broad_CAP
NCU00633	23125351	Manual	Broad_CAP
NCU00633	24037267	Manual	Broad_CAP
NCU00634	12180913	Manual	Broad_CAP
NCU00634	20018766	Manual	Broad_CAP
NCU00634	19696111	Manual	Broad_CAP
NCU00634	21980519	Manual	Broad_CAP
NCU00634	22462823	Manual	Broad_CAP
NCU00634	23417067	Manual	Broad_CAP
NCU00634	23589521	Manual	Broad_CAP
NCU00634	23733042	Manual	Broad_CAP
NCU00634	24037267	Manual	Broad_CAP
NCU00635	19696111	Manual	Broad_CAP
NCU00635	22462823	Manual	Broad_CAP
NCU00635	23589521	Manual	Broad_CAP
NCU00635	23733042	Manual	Broad_CAP
NCU00636	19520721	Manual	Broad_CAP
NCU00636	20018766	Manual	Broad_CAP
NCU00636	19696111	Manual	Broad_CAP
NCU00636	22462823	Manual	Broad_CAP
NCU00636	23589521	Manual	Broad_CAP
NCU00638	22445960	Manual	Broad_CAP
NCU00642	15007097	Manual	Broad_CAP
NCU00642	20018766	Manual	Broad_CAP
NCU00642	22345350	Manual	Broad_CAP
NCU00642	22445960	Manual	Broad_CAP
NCU00643	20018766	Manual	Broad_CAP
NCU00643	20655316	Manual	Broad_CAP
NCU00643	22001287	Manual	Broad_CAP
NCU00643	22345350	Manual	Broad_CAP
NCU00644	20018766	Manual	Broad_CAP
NCU00644	21145408	Manual	Broad_CAP
NCU00648	22469835	Manual	Broad_CAP
NCU00648	23125351	Manual	Broad_CAP
NCU00649	15522735	Manual	Broad_CAP
NCU00649	19696111	Manual	Broad_CAP
NCU00649	22469835	Manual	Broad_CAP
NCU00651	19520721	Manual	Broad_CAP
NCU00651	19696111	Manual	Broad_CAP
NCU00651	20502699	Manual	Broad_CAP
NCU00652	22384341	Manual	Broad_CAP
NCU00652	23733042	Manual	Broad_CAP
NCU00653	23733042	Manual	Broad_CAP
NCU00654	22152473	Manual	Broad_CAP
NCU00654	22469835	Manual	Broad_CAP
NCU00655	19696111	Manual	Broad_CAP
NCU00655	22469835	Manual	Broad_CAP
NCU00655	23589521	Manual	Broad_CAP
NCU00655	23935467	Manual	Broad_CAP
NCU00657	19817850	Manual	Broad_CAP
NCU00657	23966547	Manual	Broad_CAP
NCU00658	22384341	Manual	Broad_CAP
NCU00659	21081763	Manual	Broad_CAP
NCU00663	22345350	Manual	Broad_CAP
NCU00665	16287898	Manual	Broad_CAP
NCU00667	16857684	Manual	Broad_CAP
NCU00667	16287898	Manual	Broad_CAP
NCU00667	20675579	Manual	Broad_CAP
NCU00667	22001287	Manual	Broad_CAP
NCU00668	19696111	Manual	Broad_CAP
NCU00668	20675579	Manual	Broad_CAP
NCU00669	22474347	Manual	Broad_CAP
NCU00669	24037267	Manual	Broad_CAP
NCU00670	1445879	Manual	Broad_CAP
NCU00670	19520721	Manual	Broad_CAP
NCU00670	19696111	Manual	Broad_CAP
NCU00670	20675579	Manual	Broad_CAP
NCU00670	22152473	Manual	Broad_CAP
NCU00670	23589521	Manual	Broad_CAP
NCU00670	23733042	Manual	Broad_CAP
NCU00670	23935467	Manual	Broad_CAP
NCU00671	22469835	Manual	Broad_CAP
NCU00673	19520721	Manual	Broad_CAP
NCU00673	20018766	Manual	Broad_CAP
NCU00673	19696111	Manual	Broad_CAP
NCU00673	20876563	Manual	Broad_CAP
NCU00673	22001288	Manual	Broad_CAP
NCU00673	22152473	Manual	Broad_CAP
NCU00673	22345350	Manual	Broad_CAP
NCU00673	22462823	Manual	Broad_CAP
NCU00673	22469835	Manual	Broad_CAP
NCU00673	24037267	Manual	Broad_CAP
NCU00675	20675579	Manual	Broad_CAP
NCU00675	22813893	Manual	Broad_CAP
NCU00676	22001287	Manual	Broad_CAP
NCU00676	22469835	Manual	Broad_CAP
NCU00677	19520721	Manual	Broad_CAP
NCU00677	22001288	Manual	Broad_CAP
NCU00677	22345350	Manual	Broad_CAP
NCU00680	17449655	Manual	Broad_CAP
NCU00680	19696111	Manual	Broad_CAP
NCU00680	23935467	Manual	Broad_CAP
NCU00680	24037267	Manual	Broad_CAP
NCU00681	19696111	Manual	Broad_CAP
NCU00681	22469835	Manual	Broad_CAP
NCU00682	15824453	Manual	Broad_CAP
NCU00682	22462823	Manual	Broad_CAP
NCU00684	19520721	Manual	Broad_CAP
NCU00684	20018766	Manual	Broad_CAP
NCU00684	19696111	Manual	Broad_CAP
NCU00684	22001287	Manual	Broad_CAP
NCU00684	22152473	Manual	Broad_CAP
NCU00684	22469835	Manual	Broad_CAP
NCU00684	23589521	Manual	Broad_CAP
NCU00685	16287898	Manual	Broad_CAP
NCU00685	16421276	Manual	Broad_CAP
NCU00685	18079175	Manual	Broad_CAP
NCU00685	19506251	Manual	Broad_CAP
NCU00685	19696111	Manual	Broad_CAP
NCU00685	21300798	Manual	Broad_CAP
NCU00685	21707668	Manual	Broad_CAP
NCU00685	21884974	Manual	Broad_CAP
NCU00685	21965514	Manual	Broad_CAP
NCU00685.4	16421276	Manual	Broad_CAP
NCU00685.4	16980584	Manual	Broad_CAP
NCU00685.4	18079175	Manual	Broad_CAP
NCU00685.4	19450533	Manual	Broad_CAP
NCU00685.4	19506251	Manual	Broad_CAP
NCU00685.4	19520721	Manual	Broad_CAP
