geneid	geneidv5
NCU02894	NCU02894.5
NCU02596	NCU02596.5
NCU02611	NCU02611.5
NCU03197	NCU03197.5
NCU02570	NCU02570.5
NCU01747	NCU01747.5
NCU01713	NCU01713.5
NCU06748	NCU06748.5
NCU16583	NCU11945.5
NCU09629	NCU09629.5
NCU05418	NCU05418.5
NCU09349	NCU09349.5
NCU01522	NCU01522.5
NCU09464	NCU09464.5
NCU09357	NCU09357.5
NCU08514	NCU08514.5
NCU03542	NCU03542.5
NCU01606	NCU01606.5
NCU01547	NCU01547.5
NCU16503	NCU11882.5
NCU03388	NCU03388.5
NCU03488	NCU03488.5
NCU06786	NCU06786.5
NCU09473	NCU09473.5
NCU09481	NCU09481.5
NCU08746	NCU08746.5
NCU01706	NCU01706.5
NCU03445	NCU03445.5
NCU01498	NCU01498.5
NCU06776	NCU06776.5
NCU01502	NCU01502.5
NCU09480	NCU09480.5
NCU01740	NCU01740.5
NCU03565	NCU03565.5
NCU03530	NCU03530.5
NCU03356	NCU03356.5
NCU01580	NCU01580.5
NCU01758	NCU01758.5
NCU09600	NCU09600.5
NCU05429	NCU05429.5
NCU09598	NCU09598.5
NCU01724	NCU01724.5
NCU03426	NCU03426.5
NCU03438	NCU03438.5
NCU01796	NCU01796.5
NCU01696	NCU01696.5
NCU10152	NCU10152.5
NCU08441	NCU08441.5
NCU01525	NCU01525.5
NCU06857	NCU06857.5
NCU06743	NCU06743.5
NCU04830	NCU04830.5
NCU03947	NCU03947.5
NCU05089	NCU05089.5
NCU04789	NCU04789.5
NCU04079	NCU04079.5
NCU07119	NCU07119.5
NCU03873	NCU03873.5
NCU03858	NCU03858.5
NCU04743	NCU04743.5
NCU04046	NCU04046.5
NCU04020	NCU04020.5
NCU03855	NCU03855.5
NCU04692	NCU04692.5
NCU07067	NCU07067.5
NCU05970	NCU05970.5
NCU03934	NCU03934.5
NCU05128	NCU05128.5
NCU04724	NCU04724.5
NCU03937	NCU03937.5
NCU07120	NCU07120.5
NCU12120	NCU12120.5
NCU04798	NCU04798.5
NCU03960	NCU03960.5
NCU04083	NCU04083.5
NCU04009	NCU04009.5
NCU03980	NCU03980.5
NCU04844	NCU04844.5
NCU04777	NCU04777.5
NCU05521	NCU05521.5
NCU07072	NCU07072.5
NCU03953	NCU03953.5
NCU05944	NCU05944.5
NCU04772	NCU04772.5
NCU12152	NCU12152.5
NCU05543	NCU05543.5
NCU05907	NCU05907.5
NCU05974	NCU05974.5
NCU07715	NCU07715.5
NCU06353	NCU06353.5
NCU07621	NCU07621.5
NCU07988	NCU07988.5
NCU05226	NCU05226.5
NCU04932	NCU04932.5
NCU07037	NCU07037.5
NCU04470	NCU04470.5
NCU04382	NCU04382.5
NCU07035	NCU07035.5
NCU07993	NCU07993.5
NCU06365	NCU06365.5
NCU06395	NCU06395.5
NCU10572	NCU10572.5
NCU07675	NCU07675.5
NCU09935	NCU09935.5
NCU04451	NCU04451.5
NCU04460	NCU04460.5
NCU07332	NCU07332.5
NCU04436	NCU04436.5
NCU07951	NCU07951.5
NCU08666	NCU08666.5
NCU04401	NCU04401.5
NCU04921	NCU04921.5
NCU06347	NCU06347.5
NCU07009	NCU07009.5
NCU06355	NCU06355.5
NCU09924	NCU09924.5
NCU08810	NCU08810.5
NCU06991	NCU06991.5
NCU07909	NCU07909.5
NCU07733	NCU07733.5
NCU06594	NCU06594.5
NCU05188	NCU05188.5
NCU05259	NCU05259.5
NCU16857	NCU11764.5
NCU06572	NCU06572.5
NCU04455	NCU04455.5
NCU04885	NCU04885.5
NCU06568	NCU06568.5
NCU07622	NCU07622.5
NCU05268	NCU05268.5
NCU04388	NCU04388.5
NCU05240	NCU05240.5
NCU04914	NCU04914.5
NCU07662	NCU07662.5
NCU08671	NCU08671.5
NCU05287	NCU05287.5
NCU06311	NCU06311.5
NCU06550	NCU06550.5
NCU05298	NCU05298.5
NCU03588	NCU03588.5
NCU01175	NCU01175.5
NCU07178	NCU07178.5
NCU07156	NCU07156.5
NCU04623	NCU04623.5
NCU01119	NCU01119.5
NCU09690	NCU09690.5
NCU01449	NCU01449.5
NCU09548	NCU09548.5
NCU07811	NCU07811.5
NCU04638	NCU04638.5
NCU07221	NCU07221.5
NCU03606	NCU03606.5
NCU03670	NCU03670.5
NCU01143	NCU01143.5
NCU03800	NCU03800.5
NCU01442	NCU01442.5
NCU01203	NCU01203.5
NCU01108	NCU01108.5
NCU01127	NCU01127.5
NCU04328	NCU04328.5
NCU03704	NCU03704.5
NCU01238	NCU01238.5
NCU01095	NCU01095.5
NCU09858	NCU09858.5
NCU04674	NCU04674.5
NCU01452	NCU01452.5
NCU01404	NCU01404.5
NCU04208	NCU04208.5
NCU04197	NCU04197.5
NCU03600	NCU03600.5
NCU09528	NCU09528.5
NCU07154	NCU07154.5
NCU08858	NCU08858.5
NCU03748	NCU03748.5
NCU04232	NCU04232.5
NCU06730	NCU06730.5
NCU01167	NCU01167.5
NCU01026	NCU01026.5
NCU09829	NCU09829.5
NCU08888	NCU08888.5
NCU01234	NCU01234.5
NCU04671	NCU04671.5
NCU04594	NCU04594.5
NCU09688	NCU09688.5
NCU01034	NCU01034.5
NCU03630	NCU03630.5
NCU03660	NCU03660.5
NCU01412	NCU01412.5
NCU17009	NCU11634.5
NCU01235	NCU01235.5
NCU01364	NCU01364.5
NCU09188	NCU09188.5
NCU08983	NCU08983.5
NCU06509	NCU06509.5
NCU06407	NCU06407.5
NCU09160	NCU09160.5
NCU06212	NCU06212.5
NCU00450	NCU00450.5
NCU06464	NCU06464.5
NCU00100	NCU00100.5
NCU05689	NCU05689.5
NCU06512	NCU06512.5
NCU00334	NCU00334.5
NCU08993	NCU08993.5
NCU00493	NCU00493.5
NCU00138	NCU00138.5
NCU06218	NCU06218.5
NCU05681	NCU05681.5
NCU07862	NCU07862.5
NCU06416	NCU06416.5
NCU07844	NCU07844.5
NCU09010	NCU09010.5
NCU07870	NCU07870.5
NCU00420	NCU00420.5
NCU00477	NCU00477.5
NCU11356	NCU11356.5
NCU00487	NCU00487.5
NCU07833	NCU07833.5
NCU06447	NCU06447.5
NCU09526	NCU09526.5
NCU00430	NCU00430.5
NCU11290	NCU11290.5
NCU00202	NCU00202.5
NCU00206	NCU00206.5
NCU08991	NCU08991.5
NCU00360	NCU00360.5
NCU00157	NCU00157.5
NCU07556	NCU07556.5
NCU06217	NCU06217.5
NCU00329	NCU00329.5
NCU00200	NCU00200.5
NCU00267	NCU00267.5
NCU11368	NCU11368.5
NCU06179	NCU06179.5
NCU06228	NCU06228.5
NCU00387	NCU00387.5
NCU00029	NCU00029.5
NCU08225	NCU08225.5
NCU06500	NCU06500.5
NCU09022	NCU09022.5
NCU09581	NCU09581.5
NCU05785	NCU05785.5
NCU10226	NCU10226.5
NCU06130	NCU06130.5
NCU02209	NCU02209.5
NCU02458	NCU02458.5
NCU06946	NCU06946.5
NCU09421	NCU09421.5
NCU02284	NCU02284.5
NCU09407	NCU09407.5
NCU02394	NCU02394.5
NCU17232	NCU12005.5
NCU08155	NCU08155.5
NCU02406	NCU02406.5
NCU02303	NCU02303.5
NCU05881	NCU05881.5
NCU06870	NCU06870.5
NCU02272	NCU02272.5
NCU04537	NCU04537.5
NCU06055	NCU06055.5
NCU09300	NCU09300.5
NCU03110	NCU03110.5
NCU01974	NCU01974.5
NCU09213	NCU09213.5
NCU07443	NCU07443.5
NCU00520	NCU00520.5
NCU07491	NCU07491.5
NCU00741	NCU00741.5
NCU02979	NCU02979.5
NCU00808	NCU00808.5
NCU01951	NCU01951.5
NCU08600	NCU08600.5
NCU02497	NCU02497.5
NCU03107	NCU03107.5
NCU09195	NCU09195.5
NCU02560	NCU02560.5
NCU09255	NCU09255.5
NCU16452	NCU11541.5
NCU00606	NCU00606.5
NCU03156	NCU03156.5
NCU10810	NCU10810.5
NCU03195	NCU03195.5
NCU09821	NCU09821.5
NCU09897	NCU09897.5
NCU09882	NCU09882.5
NCU02684	NCU02684.5
NCU02463	NCU02463.5
NCU03237	NCU03237.5
NCU03081	NCU03081.5
NCU02757	NCU02757.5
NCU09204	NCU09204.5
NCU03150	NCU03150.5
NCU00925	NCU00925.5
NCU03072	NCU03072.5
NCU02481	NCU02481.5
NCU09194	NCU09194.5
NCU00599	NCU00599.5
NCU10895	NCU10895.5
NCU02904	NCU02904.5
NCU09192	NCU09192.5
NCU02175	NCU02175.5
NCU09206	NCU09206.5
NCU07476	NCU07476.5
NCU02490	NCU02490.5
NCU00814	NCU00814.5
NCU02116	NCU02116.5
NCU02128	NCU02128.5
NCU00528	NCU00528.5
NCU09226	NCU09226.5
NCU02114	NCU02114.5
NCU02751	NCU02751.5
NCU02568	NCU02568.5
NCU09885	NCU09885.5
NCU08053	NCU08053.5
NCU00548	NCU00548.5
NCU09318	NCU09318.5
NCU02161	NCU02161.5
NCU00911	NCU00911.5
NCU01990	NCU01990.5
NCU00894	NCU00894.5
NCU07455	NCU07455.5
NCU02675	NCU02675.5
NCU03247	NCU03247.5
NCU02152	NCU02152.5
NCU03317	NCU03317.5
NCU09111	NCU09111.5
NCU00560	NCU00560.5
NCU00523	NCU00523.5
NCU02168	NCU02168.5
NCU02716	NCU02716.5
NCU08360	NCU08360.5
NCU00935	NCU00935.5
NCU09133	NCU09133.5
NCU03274	NCU03274.5
NCU09378	NCU09378.5
NCU09982	NCU09982.5
NCU01964	NCU01964.5
NCU00788	NCU00788.5
NCU03316	NCU03316.5
NCU02118	NCU02118.5
NCU07468	NCU07468.5
NCU03033	NCU03033.5
NCU07351	NCU07351.5
NCU09137	NCU09137.5
NCU09343	NCU09343.5
NCU03372	NCU03372.5
NCU08429	NCU08429.5
NCU01725	NCU01725.5
NCU06765	NCU06765.5
NCU01645	NCU01645.5
NCU03558	NCU03558.5
NCU06774	NCU06774.5
NCU08456	NCU08456.5
NCU01699	NCU01699.5
NCU01804	NCU01804.5
NCU01643	NCU01643.5
NCU01705	NCU01705.5
NCU16563	NCU11934.5
NCU01649	NCU01649.5
NCU03465	NCU03465.5
NCU01827	NCU01827.5
NCU01819	NCU01819.5
NCU08747	NCU08747.5
NCU01614	NCU01614.5
NCU05387	NCU05387.5
NCU01809	NCU01809.5
NCU06810	NCU06810.5
NCU03492	NCU03492.5
NCU01664	NCU01664.5
NCU01636	NCU01636.5
NCU16506	NCU11883.5
NCU01644	NCU01644.5
NCU05340	NCU05340.5
NCU03460	NCU03460.5
NCU01805	NCU01805.5
NCU09475	NCU09475.5
NCU10684	NCU10684.5
NCU05349	NCU05349.5
NCU08510	NCU08510.5
NCU01811	NCU01811.5
NCU05345	NCU05345.5
NCU03970	NCU03970.5
NCU03914	NCU03914.5
NCU07100	NCU07100.5
NCU05067	NCU05067.5
NCU04768	NCU04768.5
NCU07078	NCU07078.5
NCU04732	NCU04732.5
NCU03907	NCU03907.5
NCU07110	NCU07110.5
NCU04761	NCU04761.5
NCU05558	NCU05558.5
NCU07068	NCU07068.5
NCU04066	NCU04066.5
NCU07109	NCU07109.5
NCU12104	NCU12104.5
NCU05499	NCU05499.5
NCU05534	NCU05534.5
NCU03936	NCU03936.5
NCU03922	NCU03922.5
NCU03944	NCU03944.5
NCU04035	NCU04035.5
NCU05616	NCU05616.5
NCU05050	NCU05050.5
NCU05546	NCU05546.5
NCU17064	NCU12074.5
NCU12151	NCU12151.5
NCU07111	NCU07111.5
NCU05068	NCU05068.5
NCU03995	NCU03995.5
NCU05652	NCU05652.5
NCU05980	NCU05980.5
NCU03876	NCU03876.5
NCU05984	NCU05984.5
NCU03932	NCU03932.5
NCU05138	NCU05138.5
NCU07123	NCU07123.5
NCU05985	NCU05985.5
NCU05553	NCU05553.5
NCU04699	NCU04699.5
NCU05609	NCU05609.5
NCU05502	NCU05502.5
NCU05633	NCU05633.5
NCU04908	NCU04908.5
NCU06537	NCU06537.5
NCU09734	NCU09734.5
NCU08003	NCU08003.5
NCU07585	NCU07585.5
NCU06386	NCU06386.5
NCU08658	NCU08658.5
NCU04861	NCU04861.5
NCU08290	NCU08290.5
NCU07705	NCU07705.5
NCU09649	NCU09649.5
NCU08047	NCU08047.5
NCU06533	NCU06533.5
NCU04462	NCU04462.5
NCU10762	NCU10762.5
NCU16852	NCU11761.5
NCU06387	NCU06387.5
NCU07014	NCU07014.5
NCU07987	NCU07987.5
NCU06312	NCU06312.5
NCU06333	NCU06333.5
NCU07263	NCU07263.5
NCU09737	NCU09737.5
NCU09658	NCU09658.5
NCU04941	NCU04941.5
NCU07334	NCU07334.5
NCU04346	NCU04346.5
NCU05230	NCU05230.5
NCU09663	NCU09663.5
NCU07962	NCU07962.5
NCU05211	NCU05211.5
NCU07726	NCU07726.5
NCU05307	NCU05307.5
NCU07683	NCU07683.5
NCU07023	NCU07023.5
NCU06367	NCU06367.5
NCU06607	NCU06607.5
NCU04353	NCU04353.5
NCU07904	NCU07904.5
NCU05314	NCU05314.5
NCU06611	NCU06611.5
NCU09644	NCU09644.5
NCU09748	NCU09748.5
NCU08281	NCU08281.5
NCU09730	NCU09730.5
NCU06530	NCU06530.5
NCU05217	NCU05217.5
NCU05251	NCU05251.5
NCU07017	NCU07017.5
NCU04942	NCU04942.5
NCU08270	NCU08270.5
NCU07658	NCU07658.5
NCU04348	NCU04348.5
NCU06576	NCU06576.5
NCU04201	NCU04201.5
NCU03607	NCU03607.5
NCU03823	NCU03823.5
NCU04287	NCU04287.5
NCU04646	NCU04646.5
NCU04628	NCU04628.5
NCU04213	NCU04213.5
NCU03797	NCU03797.5
NCU01174	NCU01174.5
NCU03693	NCU03693.5
NCU09830	NCU09830.5
NCU04278	NCU04278.5
NCU03741	NCU03741.5
NCU03827	NCU03827.5
NCU08938	NCU08938.5
NCU01063	NCU01063.5
NCU04160	NCU04160.5
NCU04163	NCU04163.5
NCU04137	NCU04137.5
NCU01019	NCU01019.5
NCU01132	NCU01132.5
NCU01282	NCU01282.5
NCU04570	NCU04570.5
NCU04280	NCU04280.5
NCU01275	NCU01275.5
NCU03755	NCU03755.5
NCU03652	NCU03652.5
NCU01084	NCU01084.5
NCU09535	NCU09535.5
NCU03818	NCU03818.5
NCU03764	NCU03764.5
NCU01016	NCU01016.5
NCU07193	NCU07193.5
NCU04598	NCU04598.5
NCU09538	NCU09538.5
NCU01008	NCU01008.5
NCU01357	NCU01357.5
NCU06732	NCU06732.5
NCU03747	NCU03747.5
NCU00465	NCU00465.5
NCU08973	NCU08973.5
NCU06410	NCU06410.5
NCU00319	NCU00319.5
NCU00467	NCU00467.5
NCU00079	NCU00079.5
NCU00096	NCU00096.5
NCU00498	NCU00498.5
NCU00346	NCU00346.5
NCU00424	NCU00424.5
NCU09007	NCU09007.5
NCU08557	NCU08557.5
NCU06482	NCU06482.5
NCU00102	NCU00102.5
NCU00284	NCU00284.5
NCU06238	NCU06238.5
NCU07815	NCU07815.5
NCU07513	NCU07513.5
NCU05735	NCU05735.5
NCU06222	NCU06222.5
NCU00276	NCU00276.5
NCU06227	NCU06227.5
NCU07558	NCU07558.5
NCU07546	NCU07546.5
NCU06230	NCU06230.5
NCU07543	NCU07543.5
NCU05704	NCU05704.5
NCU00431	NCU00431.5
NCU06239	NCU06239.5
NCU07534	NCU07534.5
NCU09174	NCU09174.5
NCU08199	NCU08199.5
NCU00010	NCU00010.5
NCU00444	NCU00444.5
NCU00043	NCU00043.5
NCU06437	NCU06437.5
NCU00067	NCU00067.5
NCU05688	NCU05688.5
NCU06193	NCU06193.5
NCU09506	NCU09506.5
NCU07536	NCU07536.5
NCU05720	NCU05720.5
NCU07832	NCU07832.5
NCU00230	NCU00230.5
NCU06495	NCU06495.5
NCU09296	NCU09296.5
NCU02295	NCU02295.5
NCU02255	NCU02255.5
NCU04553	NCU04553.5
NCU02452	NCU02452.5
NCU09420	NCU09420.5
NCU02305	NCU02305.5
NCU08171	NCU08171.5
NCU10066	NCU10066.5
NCU09291	NCU09291.5
NCU06156	NCU06156.5
NCU00635	NCU00635.5
NCU02526	NCU02526.5
NCU02083	NCU02083.5
NCU09808	NCU09808.5
NCU07387	NCU07387.5
NCU00902	NCU00902.5
NCU16449	NCU11539.5
NCU02525	NCU02525.5
NCU00577	NCU00577.5
NCU02025	NCU02025.5
NCU00972	NCU00972.5
NCU02082	NCU02082.5
NCU09370	NCU09370.5
NCU03234	NCU03234.5
NCU01881	NCU01881.5
NCU02749	NCU02749.5
NCU00971	NCU00971.5
NCU16343	NCU11458.5
NCU02115	NCU02115.5
NCU03233	NCU03233.5
NCU02685	NCU02685.5
NCU16442	NCU11530.5
NCU03321	NCU03321.5
NCU08073	NCU08073.5
NCU08624	NCU08624.5
NCU08336	NCU08336.5
NCU02049	NCU02049.5
NCU03031	NCU03031.5
NCU09251	NCU09251.5
NCU02468	NCU02468.5
NCU00682	NCU00682.5
NCU02813	NCU02813.5
NCU08054	NCU08054.5
NCU00690	NCU00690.5
NCU00789	NCU00789.5
NCU16422	NCU11520.5
NCU01858	NCU01858.5
NCU02181	NCU02181.5
NCU00673	NCU00673.5
NCU03181	NCU03181.5
NCU09331	NCU09331.5
NCU09317	NCU09317.5
NCU09098	NCU09098.5
NCU02759	NCU02759.5
NCU02089	NCU02089.5
NCU09252	NCU09252.5
NCU09121	NCU09121.5
NCU08056	NCU08056.5
NCU01954	NCU01954.5
NCU03293	NCU03293.5
NCU10264	NCU10264.5
NCU03000	NCU03000.5
NCU09898	NCU09898.5
NCU02563	NCU02563.5
NCU02633	NCU02633.5
NCU02112	NCU02112.5
NCU02652	NCU02652.5
NCU02564	NCU02564.5
NCU02558	NCU02558.5
NCU03029	NCU03029.5
NCU00562	NCU00562.5
NCU09250	NCU09250.5
NCU00832	NCU00832.5
NCU08641	NCU08641.5
NCU09132	NCU09132.5
NCU11228	NCU11228.5
NCU02687	NCU02687.5
NCU00934	NCU00934.5
NCU09242	NCU09242.5
NCU00867	NCU00867.5
NCU02794	NCU02794.5
NCU02108	NCU02108.5
NCU09880	NCU09880.5
NCU03023	NCU03023.5
NCU07365	NCU07365.5
NCU02754	NCU02754.5
NCU01908	NCU01908.5
NCU00629	NCU00629.5
NCU00887	NCU00887.5
NCU02887	NCU02887.5
NCU00777	NCU00777.5
NCU01969	NCU01969.5
NCU09973	NCU09973.5
NCU08578	NCU08578.5
NCU00924	NCU00924.5
NCU08579	NCU08579.5
NCU02004	NCU02004.5
NCU10506	NCU10506.5
NCU02589	NCU02589.5
NCU08051	NCU08051.5
NCU00889	NCU00889.5
NCU10772	NCU10772.5
NCU02024	NCU02024.5
NCU02767	NCU02767.5
NCU01994	NCU01994.5
NCU09224	NCU09224.5
NCU10687	NCU10687.5
NCU00830	NCU00830.5
NCU00666	NCU00666.5
NCU02533	NCU02533.5
NCU07402	NCU07402.5
NCU02965	NCU02965.5
NCU00965	NCU00965.5
NCU08368	NCU08368.5
NCU02980	NCU02980.5
NCU02467	NCU02467.5
NCU02784	NCU02784.5
NCU03100	NCU03100.5
NCU01625	NCU01625.5
NCU09599	NCU09599.5
NCU09476	NCU09476.5
NCU03489	NCU03489.5
NCU08435	NCU08435.5
NCU05338	NCU05338.5
NCU09462	NCU09462.5
NCU01632	NCU01632.5
NCU09352	NCU09352.5
NCU08744	NCU08744.5
NCU01647	NCU01647.5
NCU06758	NCU06758.5
NCU01744	NCU01744.5
NCU03396	NCU03396.5
NCU16526	NCU11898.5
NCU03355	NCU03355.5
NCU03448	NCU03448.5
NCU03551	NCU03551.5
NCU03518	NCU03518.5
NCU08721	NCU08721.5
NCU03543	NCU03543.5
NCU01795	NCU01795.5
NCU03539	NCU03539.5
NCU03366	NCU03366.5
NCU01516	NCU01516.5
NCU06795	NCU06795.5
NCU03567	NCU03567.5
NCU03546	NCU03546.5
NCU01844	NCU01844.5
NCU01845	NCU01845.5
NCU01486	NCU01486.5
NCU01762	NCU01762.5
NCU09354	NCU09354.5
NCU01554	NCU01554.5
NCU08492	NCU08492.5
NCU03410	NCU03410.5
NCU03409	NCU03409.5
NCU05404	NCU05404.5
NCU04072	NCU04072.5
NCU05516	NCU05516.5
NCU05535	NCU05535.5
NCU05589	NCU05589.5
NCU12068	NCU12068.5
NCU05522	NCU05522.5
NCU04003	NCU04003.5
NCU03957	NCU03957.5
NCU03886	NCU03886.5
NCU04022	NCU04022.5
NCU04773	NCU04773.5
NCU09789	NCU09789.5
NCU05638	NCU05638.5
NCU05581	NCU05581.5
NCU05044	NCU05044.5
NCU07115	NCU07115.5
NCU07098	NCU07098.5
NCU05159	NCU05159.5
NCU12100	NCU12100.5
NCU04803	NCU04803.5
NCU04008	NCU04008.5
NCU03885	NCU03885.5
NCU04814	NCU04814.5
NCU05982	NCU05982.5
NCU09871	NCU09871.5
NCU04806	NCU04806.5
NCU05909	NCU05909.5
NCU05488	NCU05488.5
NCU04062	NCU04062.5
NCU17114	NCU12115.5
NCU07121	NCU07121.5
NCU12084	NCU12084.5
NCU03874	NCU03874.5
NCU04731	NCU04731.5
NCU05136	NCU05136.5
NCU07082	NCU07082.5
NCU05995	NCU05995.5
NCU05959	NCU05959.5
NCU09784	NCU09784.5
NCU08301	NCU08301.5
NCU07004	NCU07004.5
NCU06313	NCU06313.5
NCU07309	NCU07309.5
NCU16742	NCU11687.5
NCU04504	NCU04504.5
NCU08042	NCU08042.5
NCU07958	NCU07958.5
NCU04917	NCU04917.5
NCU07701	NCU07701.5
NCU06559	NCU06559.5
NCU07327	NCU07327.5
NCU04457	NCU04457.5
NCU06977	NCU06977.5
NCU05273	NCU05273.5
NCU04939	NCU04939.5
NCU07933	NCU07933.5
NCU04512	NCU04512.5
NCU08681	NCU08681.5
NCU16754	NCU11694.5
NCU05176	NCU05176.5
NCU07034	NCU07034.5
NCU10038	NCU10038.5
NCU05208	NCU05208.5
NCU07318	NCU07318.5
NCU04411	NCU04411.5
NCU06547	NCU06547.5
NCU08298	NCU08298.5
NCU07668	NCU07668.5
NCU06988	NCU06988.5
NCU04854	NCU04854.5
NCU07944	NCU07944.5
NCU04456	NCU04456.5
NCU06342	NCU06342.5
NCU04389	NCU04389.5
NCU07698	NCU07698.5
NCU07270	NCU07270.5
NCU09741	NCU09741.5
NCU07712	NCU07712.5
NCU08008	NCU08008.5
NCU05285	NCU05285.5
NCU07283	NCU07283.5
NCU08324	NCU08324.5
NCU06610	NCU06610.5
NCU07894	NCU07894.5
NCU05305	NCU05305.5
NCU04511	NCU04511.5
NCU05221	NCU05221.5
NCU04355	NCU04355.5
NCU06516	NCU06516.5
NCU06326	NCU06326.5
NCU05293	NCU05293.5
NCU04428	NCU04428.5
NCU04465	NCU04465.5
NCU07895	NCU07895.5
NCU06403	NCU06403.5
NCU04335	NCU04335.5
NCU04522	NCU04522.5
NCU04526	NCU04526.5
NCU03781	NCU03781.5
NCU03622	NCU03622.5
NCU04604	NCU04604.5
NCU07746	NCU07746.5
NCU04218	NCU04218.5
NCU04651	NCU04651.5
NCU01227	NCU01227.5
NCU04265	NCU04265.5
NCU04619	NCU04619.5
NCU03815	NCU03815.5
NCU16991	NCU11620.5
NCU07222	NCU07222.5
NCU04665	NCU04665.5
NCU07184	NCU07184.5
NCU09669	NCU09669.5
NCU06717	NCU06717.5
NCU04145	NCU04145.5
NCU06727	NCU06727.5
NCU10144	NCU10144.5
NCU09542	NCU09542.5
NCU16971	NCU11615.5
NCU01471	NCU01471.5
NCU03702	NCU03702.5
NCU07196	NCU07196.5
NCU04100	NCU04100.5
NCU01367	NCU01367.5
NCU07787	NCU07787.5
NCU11109	NCU11109.5
NCU06681	NCU06681.5
NCU04609	NCU04609.5
NCU07793	NCU07793.5
NCU01451	NCU01451.5
NCU03719	NCU03719.5
NCU04302	NCU04302.5
NCU10062	NCU10062.5
NCU07773	NCU07773.5
NCU04658	NCU04658.5
NCU01410	NCU01410.5
NCU10360	NCU10360.5
NCU09676	NCU09676.5
NCU01310	NCU01310.5
NCU08894	NCU08894.5
NCU06664	NCU06664.5
NCU01191	NCU01191.5
NCU06718	NCU06718.5
NCU04641	NCU04641.5
NCU09546	NCU09546.5
NCU07169	NCU07169.5
NCU03822	NCU03822.5
NCU04644	NCU04644.5
NCU04244	NCU04244.5
NCU00355	NCU00355.5
NCU00147	NCU00147.5
NCU09169	NCU09169.5
NCU09004	NCU09004.5
NCU06457	NCU06457.5
NCU00368	NCU00368.5
NCU00385	NCU00385.5
NCU07852	NCU07852.5
NCU05667	NCU05667.5
NCU07828	NCU07828.5
NCU00279	NCU00279.5
NCU06231	NCU06231.5
NCU11287	NCU11287.5
NCU06471	NCU06471.5
NCU08772	NCU08772.5
NCU00269	NCU00269.5
NCU00177	NCU00177.5
NCU06420	NCU06420.5
NCU10651	NCU10651.5
NCU08987	NCU08987.5
NCU08981	NCU08981.5
NCU00281	NCU00281.5
NCU08197	NCU08197.5
NCU06232	NCU06232.5
NCU06453	NCU06453.5
NCU09521	NCU09521.5
NCU00193	NCU00193.5
NCU07548	NCU07548.5
NCU00326	NCU00326.5
NCU00126	NCU00126.5
NCU07529	NCU07529.5
NCU00085	NCU00085.5
NCU09518	NCU09518.5
NCU00378	NCU00378.5
NCU07823	NCU07823.5
NCU07562	NCU07562.5
NCU10301	NCU10301.5
NCU00275	NCU00275.5
NCU08530	NCU08530.5
NCU00056	NCU00056.5
NCU00232	NCU00232.5
NCU10683	NCU10683.5
NCU17284	NCU11970.5
NCU06051	NCU06051.5
NCU06061	NCU06061.5
NCU06031	NCU06031.5
NCU09575	NCU09575.5
NCU02459	NCU02459.5
NCU04532	NCU04532.5
NCU05752	NCU05752.5
NCU02296	NCU02296.5
NCU05808	NCU05808.5
NCU02016	NCU02016.5
NCU00725	NCU00725.5
NCU00576	NCU00576.5
NCU09998	NCU09998.5
NCU02660	NCU02660.5
NCU01851	NCU01851.5
NCU02743	NCU02743.5
NCU02694	NCU02694.5
NCU00570	NCU00570.5
NCU00966	NCU00966.5
NCU03141	NCU03141.5
NCU02834	NCU02834.5
NCU02833	NCU02833.5
NCU02932	NCU02932.5
NCU00811	NCU00811.5
NCU02942	NCU02942.5
NCU09910	NCU09910.5
NCU00755	NCU00755.5
NCU00726	NCU00726.5
NCU00891	NCU00891.5
NCU03213	NCU03213.5
NCU07418	NCU07418.5
NCU09245	NCU09245.5
NCU02041	NCU02041.5
NCU10806	NCU10806.5
NCU00950	NCU00950.5
NCU00711	NCU00711.5
NCU03208	NCU03208.5
NCU08068	NCU08068.5
NCU02643	NCU02643.5
NCU00799	NCU00799.5
NCU03062	NCU03062.5
NCU02076	NCU02076.5
NCU07380	NCU07380.5
NCU02700	NCU02700.5
NCU00866	NCU00866.5
NCU09811	NCU09811.5
NCU09222	NCU09222.5
NCU02107	NCU02107.5
NCU16466	NCU11552.5
NCU10073	NCU10073.5
NCU03298	NCU03298.5
NCU16323	NCU11442.5
NCU02090	NCU02090.5
NCU03106	NCU03106.5
NCU02970	NCU02970.5
NCU00809	NCU00809.5
NCU00983	NCU00983.5
NCU02086	NCU02086.5
NCU00928	NCU00928.5
NCU16450	NCU11540.5
NCU07456	NCU07456.5
NCU02529	NCU02529.5
NCU00644	NCU00644.5
NCU03269	NCU03269.5
NCU11187	NCU11187.5
NCU03322	NCU03322.5
NCU00581	NCU00581.5
NCU02690	NCU02690.5
NCU02764	NCU02764.5
NCU07399	NCU07399.5
NCU07492	NCU07492.5
NCU00771	NCU00771.5
NCU03038	NCU03038.5
NCU02510	NCU02510.5
NCU02601	NCU02601.5
NCU01996	NCU01996.5
NCU09241	NCU09241.5
NCU09230	NCU09230.5
NCU08372	NCU08372.5
NCU03325	NCU03325.5
NCU03308	NCU03308.5
NCU07424	NCU07424.5
NCU11195	NCU11195.5
NCU09071	NCU09071.5
NCU03080	NCU03080.5
NCU00561	NCU00561.5
NCU02974	NCU02974.5
NCU02801	NCU02801.5
NCU02540	NCU02540.5
